iso3,year,isscaap_group,value
DZA,2009,"Shrimps, prawns",2391
DZA,2009,"Squids, cuttlefishes, octopuses",1298
DZA,2009,"Tunas, bonitos, billfishes",2619
DZA,2010,"Cods, hakes, haddocks",831
DZA,2010,"Flounders, halibuts, soles",116
DZA,2010,"Herrings, sardines, anchovies",51047
DZA,2010,"Lobsters, spiny-rock lobsters",133
DZA,2010,Marine fishes not identified,13871
DZA,2010,Miscellaneous coastal fishes,9201
DZA,2010,Miscellaneous demersal fishes,248
DZA,2010,Miscellaneous marine crustaceans,108
DZA,2010,Miscellaneous marine molluscs,96
DZA,2010,Miscellaneous pelagic fishes,12106
DZA,2010,River eels,0
DZA,2010,"Sharks, rays, chimaeras",365
DZA,2010,"Shrimps, prawns",1625
DZA,2010,"Squids, cuttlefishes, octopuses",1122
DZA,2010,"Tunas, bonitos, billfishes",2595
DZA,2011,"Cods, hakes, haddocks",727
DZA,2011,"Flounders, halibuts, soles",164
DZA,2011,"Herrings, sardines, anchovies",57944
DZA,2011,"Lobsters, spiny-rock lobsters",171
DZA,2011,Marine fishes not identified,13489
DZA,2011,Miscellaneous coastal fishes,10664
DZA,2011,Miscellaneous demersal fishes,190
DZA,2011,Miscellaneous marine crustaceans,83
DZA,2011,Miscellaneous marine molluscs,22
DZA,2011,Miscellaneous pelagic fishes,12593
DZA,2011,River eels,15
DZA,2011,"Sharks, rays, chimaeras",487
DZA,2011,"Shrimps, prawns",1948
DZA,2011,"Squids, cuttlefishes, octopuses",1482
DZA,2011,"Tunas, bonitos, billfishes",1836
DZA,2012,"Cods, hakes, haddocks",875
DZA,2012,"Flounders, halibuts, soles",175
DZA,2012,"Herrings, sardines, anchovies",58921
DZA,2012,"Lobsters, spiny-rock lobsters",91
DZA,2012,Marine fishes not identified,16648
DZA,2012,Miscellaneous coastal fishes,9763
DZA,2012,Miscellaneous demersal fishes,196
DZA,2012,Miscellaneous marine crustaceans,222
DZA,2012,Miscellaneous marine molluscs,27
DZA,2012,Miscellaneous pelagic fishes,12531
DZA,2012,River eels,64
DZA,2012,"Sharks, rays, chimaeras",542
DZA,2012,"Shrimps, prawns",1999
DZA,2012,"Squids, cuttlefishes, octopuses",1444
DZA,2012,"Tunas, bonitos, billfishes",2123
DZA,2013,"Cods, hakes, haddocks",937
DZA,2013,"Flounders, halibuts, soles",161
DZA,2013,"Herrings, sardines, anchovies",56913
DZA,2013,"Lobsters, spiny-rock lobsters",37
DZA,2013,Marine fishes not identified,16929
DZA,2013,Miscellaneous coastal fishes,7545
DZA,2013,Miscellaneous demersal fishes,147
DZA,2013,Miscellaneous marine crustaceans,79
DZA,2013,Miscellaneous marine molluscs,88
DZA,2013,Miscellaneous pelagic fishes,12748
DZA,2013,River eels,60
DZA,2013,"Sharks, rays, chimaeras",433
DZA,2013,"Shrimps, prawns",1620
DZA,2013,"Squids, cuttlefishes, octopuses",1362
DZA,2013,"Tunas, bonitos, billfishes",1998
DZA,2014,"Cods, hakes, haddocks",1206
DZA,2014,"Flounders, halibuts, soles",164
DZA,2014,"Herrings, sardines, anchovies",56494
DZA,2014,"Lobsters, spiny-rock lobsters",40
DZA,2014,Marine fishes not identified,17709
DZA,2014,Miscellaneous coastal fishes,6452
DZA,2014,Miscellaneous demersal fishes,283
DZA,2014,Miscellaneous marine crustaceans,58
DZA,2014,Miscellaneous marine molluscs,18
DZA,2014,Miscellaneous pelagic fishes,9028
DZA,2014,River eels,71
DZA,2014,"Sharks, rays, chimaeras",428
DZA,2014,"Shrimps, prawns",1880
DZA,2014,"Squids, cuttlefishes, octopuses",1449
DZA,2014,"Tunas, bonitos, billfishes",2548
DZA,2015,"Cods, hakes, haddocks",1233
DZA,2015,"Flounders, halibuts, soles",190
DZA,2015,"Herrings, sardines, anchovies",58681
DZA,2015,"Lobsters, spiny-rock lobsters",71
DZA,2015,Marine fishes not identified,12829
DZA,2015,Miscellaneous coastal fishes,6794
DZA,2015,Miscellaneous demersal fishes,252
DZA,2015,Miscellaneous marine crustaceans,205
DZA,2015,Miscellaneous marine molluscs,0
DZA,2015,Miscellaneous pelagic fishes,7482
DZA,2015,River eels,98
DZA,2015,"Sharks, rays, chimaeras",551
DZA,2015,"Shrimps, prawns",1880
DZA,2015,"Squids, cuttlefishes, octopuses",1836
DZA,2015,"Tunas, bonitos, billfishes",3844
DZA,2016,"Cods, hakes, haddocks",1222
DZA,2016,"Flounders, halibuts, soles",185
DZA,2016,"Herrings, sardines, anchovies",58380
DZA,2016,"Lobsters, spiny-rock lobsters",71
DZA,2016,Marine fishes not identified,12760
DZA,2016,Miscellaneous coastal fishes,6748
DZA,2016,Miscellaneous demersal fishes,250
DZA,2016,Miscellaneous marine crustaceans,200
DZA,2016,Miscellaneous marine molluscs,0
DZA,2016,Miscellaneous pelagic fishes,7425
DZA,2016,River eels,98
DZA,2016,"Sharks, rays, chimaeras",542
DZA,2016,"Shrimps, prawns",1866
DZA,2016,"Squids, cuttlefishes, octopuses",1820
DZA,2016,"Tunas, bonitos, billfishes",3433
DZA,2017,"Cods, hakes, haddocks",1222
DZA,2017,"Flounders, halibuts, soles",185
DZA,2017,"Herrings, sardines, anchovies",58380
DZA,2017,"Lobsters, spiny-rock lobsters",71
DZA,2017,Marine fishes not identified,12760
DZA,2017,Miscellaneous coastal fishes,6748
DZA,2017,Miscellaneous demersal fishes,250
DZA,2017,Miscellaneous marine crustaceans,200
DZA,2017,Miscellaneous marine molluscs,0
DZA,2017,Miscellaneous pelagic fishes,7425
DZA,2017,River eels,98
DZA,2017,"Sharks, rays, chimaeras",542
DZA,2017,"Shrimps, prawns",1866
DZA,2017,"Squids, cuttlefishes, octopuses",1820
DZA,2017,"Tunas, bonitos, billfishes",2857
ECU,2000,"Abalones, winkles, conchs",10
ECU,2000,"Clams, cockles, arkshells",10
ECU,2000,"Crabs, sea-spiders",600
ECU,2000,"Herrings, sardines, anchovies",90343
ECU,2000,"Lobsters, spiny-rock lobsters",50
ECU,2000,Marine fishes not identified,174250
ECU,2000,Miscellaneous aquatic invertebrates,0
ECU,2000,Miscellaneous coastal fishes,3466
ECU,2000,Miscellaneous demersal fishes,40325
ECU,2000,Miscellaneous pelagic fishes,98468
ECU,2000,Mussels,5
ECU,2000,Oysters,5
ECU,2000,Sea-urchins and other echinoderms,15
ECU,2000,"Sharks, rays, chimaeras",807
ECU,2000,"Shrimps, prawns",2261
ECU,2000,"Squids, cuttlefishes, octopuses",105
ECU,2000,"Tunas, bonitos, billfishes",185409
ECU,2000,Turtles,10
ECU,2001,"Abalones, winkles, conchs",10
ECU,2001,"Clams, cockles, arkshells",10
ECU,2001,"Crabs, sea-spiders",550
ECU,2001,"Herrings, sardines, anchovies",137665
ECU,2001,"Lobsters, spiny-rock lobsters",33
ECU,2001,Marine fishes not identified,54709
ECU,2001,Miscellaneous aquatic invertebrates,0
ECU,2001,Miscellaneous coastal fishes,2404
ECU,2001,Miscellaneous demersal fishes,5213
ECU,2001,Miscellaneous pelagic fishes,225731
ECU,2001,Mussels,5
ECU,2001,Oysters,5
ECU,2001,Sea-urchins and other echinoderms,15
ECU,2001,"Sharks, rays, chimaeras",2790
ECU,2001,"Shrimps, prawns",2211
ECU,2001,"Squids, cuttlefishes, octopuses",105
ECU,2001,"Tunas, bonitos, billfishes",155954
ECU,2001,Turtles,10
ECU,2002,"Clams, cockles, arkshells",75
ECU,2002,"Crabs, sea-spiders",570
ECU,2002,"Herrings, sardines, anchovies",102791
ECU,2002,"Lobsters, spiny-rock lobsters",38
ECU,2002,Marine fishes not identified,30000
ECU,2002,Miscellaneous aquatic invertebrates,0
ECU,2002,Miscellaneous coastal fishes,1879
ECU,2002,Miscellaneous demersal fishes,4494
ECU,2002,Miscellaneous pelagic fishes,25314
ECU,2002,Sea-urchins and other echinoderms,15
ECU,2002,"Sharks, rays, chimaeras",2120
ECU,2002,"Shrimps, prawns",2383
ECU,2002,"Squids, cuttlefishes, octopuses",90
ECU,2002,"Tunas, bonitos, billfishes",149100
ECU,2003,"Clams, cockles, arkshells",115
ECU,2003,"Crabs, sea-spiders",430
ECU,2003,"Herrings, sardines, anchovies",61471
ECU,2003,"Lobsters, spiny-rock lobsters",25
ECU,2003,Marine fishes not identified,51350
ECU,2003,Miscellaneous aquatic invertebrates,0
ECU,2003,Miscellaneous coastal fishes,2825
ECU,2003,Miscellaneous demersal fishes,3912
ECU,2003,Miscellaneous pelagic fishes,41289
ECU,2003,Sea-urchins and other echinoderms,15
ECU,2003,"Sharks, rays, chimaeras",1400
ECU,2003,"Shrimps, prawns",2349
ECU,2003,"Squids, cuttlefishes, octopuses",130
ECU,2003,"Tunas, bonitos, billfishes",233915
ECU,2004,"Clams, cockles, arkshells",522
ECU,2004,"Crabs, sea-spiders",207
ECU,2004,"Herrings, sardines, anchovies",30369
ECU,2004,"Lobsters, spiny-rock lobsters",6
ECU,2004,Marine fishes not identified,55900
ECU,2004,Miscellaneous aquatic invertebrates,0
ECU,2004,Miscellaneous coastal fishes,3171
ECU,2004,Miscellaneous demersal fishes,2553
ECU,2004,Miscellaneous pelagic fishes,60944
ECU,2004,Sea-urchins and other echinoderms,15
ECU,2004,"Sharks, rays, chimaeras",1226
ECU,2004,"Shrimps, prawns",2062
ECU,2004,"Squids, cuttlefishes, octopuses",123
ECU,2004,"Tunas, bonitos, billfishes",199426
ECU,2005,"Clams, cockles, arkshells",215
ECU,2005,"Crabs, sea-spiders",175
ECU,2005,"Herrings, sardines, anchovies",62495
ECU,2005,"Lobsters, spiny-rock lobsters",6
ECU,2005,Marine fishes not identified,27000
ECU,2005,Miscellaneous aquatic invertebrates,0
ECU,2005,Miscellaneous coastal fishes,3557
ECU,2005,Miscellaneous demersal fishes,1376
ECU,2005,Miscellaneous pelagic fishes,123063
ECU,2005,Sea-urchins and other echinoderms,15
ECU,2005,"Sharks, rays, chimaeras",1254
ECU,2005,"Shrimps, prawns",2449
ECU,2005,"Squids, cuttlefishes, octopuses",135
ECU,2005,"Tunas, bonitos, billfishes",242397
ECU,2006,"Clams, cockles, arkshells",0
ECU,2006,"Cods, hakes, haddocks",37
ECU,2006,"Herrings, sardines, anchovies",133196
ECU,2006,"Lobsters, spiny-rock lobsters",2
ECU,2006,Marine fishes not identified,1564
ECU,2006,Miscellaneous aquatic invertebrates,0
ECU,2006,Miscellaneous coastal fishes,17149
ECU,2006,Miscellaneous demersal fishes,2535
ECU,2006,Miscellaneous pelagic fishes,62658
ECU,2006,Sea-urchins and other echinoderms,15
ECU,2006,"Sharks, rays, chimaeras",2229
ECU,2006,"Shrimps, prawns",2551
ECU,2006,"Squids, cuttlefishes, octopuses",357
ECU,2006,"Tunas, bonitos, billfishes",246534
ECU,2007,"Clams, cockles, arkshells",0
ECU,2007,"Cods, hakes, haddocks",52
ECU,2007,"Herrings, sardines, anchovies",110901
ECU,2007,"Lobsters, spiny-rock lobsters",0
ECU,2007,Marine fishes not identified,1289
ECU,2007,Miscellaneous aquatic invertebrates,0
ECU,2007,Miscellaneous coastal fishes,6898
ECU,2007,Miscellaneous demersal fishes,5869
ECU,2007,Miscellaneous pelagic fishes,73538
ECU,2007,Sea-urchins and other echinoderms,15
ECU,2007,"Sharks, rays, chimaeras",4693
ECU,2007,"Shrimps, prawns",5017
ECU,2007,"Squids, cuttlefishes, octopuses",276
ECU,2007,"Tunas, bonitos, billfishes",200162
ECU,2008,"Clams, cockles, arkshells",370
ECU,2008,"Cods, hakes, haddocks",391
ECU,2008,"Herrings, sardines, anchovies",134494
ECU,2008,"Lobsters, spiny-rock lobsters",0
ECU,2008,Marine fishes not identified,3049
ECU,2008,Miscellaneous aquatic invertebrates,0
ECU,2008,Miscellaneous coastal fishes,6059
ECU,2008,Miscellaneous demersal fishes,2946
ECU,2008,Miscellaneous pelagic fishes,76948
ECU,2008,Sea-urchins and other echinoderms,15
ECU,2008,"Sharks, rays, chimaeras",6632
ECU,2008,"Shrimps, prawns",6466
ECU,2008,"Squids, cuttlefishes, octopuses",833
ECU,2008,"Tunas, bonitos, billfishes",267169
ECU,2009,"Clams, cockles, arkshells",371
ECU,2009,"Crabs, sea-spiders",243
ECU,2009,"Herrings, sardines, anchovies",77581
ECU,2009,"Lobsters, spiny-rock lobsters",0
ECU,2009,Marine fishes not identified,1150
ECU,2009,Miscellaneous aquatic invertebrates,0
ECU,2009,Miscellaneous coastal fishes,11065
ECU,2009,Miscellaneous demersal fishes,5490
ECU,2009,Miscellaneous pelagic fishes,144722
ECU,2009,Sea-urchins and other echinoderms,0
ECU,2009,"Sharks, rays, chimaeras",5168
ECU,2009,"Shrimps, prawns",7012
ECU,2009,"Squids, cuttlefishes, octopuses",175
ECU,2009,"Tunas, bonitos, billfishes",245364
ECU,2010,"Clams, cockles, arkshells",336
ECU,2010,"Crabs, sea-spiders",202
ECU,2010,"Herrings, sardines, anchovies",65988
ECU,2010,"Lobsters, spiny-rock lobsters",0
ECU,2010,Marine fishes not identified,731
ECU,2010,Miscellaneous aquatic invertebrates,0
ECU,2010,Miscellaneous coastal fishes,7936
ECU,2010,Miscellaneous demersal fishes,3529
ECU,2010,Miscellaneous pelagic fishes,93167
ECU,2010,Sea-urchins and other echinoderms,0
ECU,2010,"Sharks, rays, chimaeras",5519
ECU,2010,"Shrimps, prawns",7664
ECU,2010,"Squids, cuttlefishes, octopuses",199
ECU,2010,"Tunas, bonitos, billfishes",214358
ECU,2011,"Clams, cockles, arkshells",599
ECU,2011,"Crabs, sea-spiders",600
ECU,2011,"Herrings, sardines, anchovies",58180
ECU,2011,"Lobsters, spiny-rock lobsters",0
ECU,2011,Marine fishes not identified,976
ECU,2011,Miscellaneous aquatic invertebrates,0
ECU,2011,Miscellaneous coastal fishes,6721
ECU,2011,Miscellaneous demersal fishes,7020
ECU,2011,Miscellaneous pelagic fishes,120734
ECU,2011,Sea-urchins and other echinoderms,0
ECU,2011,"Sharks, rays, chimaeras",9160
ECU,2011,"Shrimps, prawns",6515
ECU,2011,"Squids, cuttlefishes, octopuses",0
ECU,2011,"Tunas, bonitos, billfishes",295563
ECU,2012,"Clams, cockles, arkshells",0
ECU,2012,"Cods, hakes, haddocks",4
ECU,2012,"Crabs, sea-spiders",491
ECU,2012,"Herrings, sardines, anchovies",61631
ECU,2012,"Lobsters, spiny-rock lobsters",0
ECU,2012,Marine fishes not identified,336
ECU,2012,Miscellaneous aquatic invertebrates,0
ECU,2012,Miscellaneous coastal fishes,5355
ECU,2012,Miscellaneous demersal fishes,16564
ECU,2012,Miscellaneous pelagic fishes,79526
ECU,2012,Sea-urchins and other echinoderms,0
ECU,2012,"Sharks, rays, chimaeras",9437
ECU,2012,"Shrimps, prawns",6515
ECU,2012,"Squids, cuttlefishes, octopuses",91
ECU,2012,"Tunas, bonitos, billfishes",332152
ECU,2013,"Clams, cockles, arkshells",363
ECU,2013,"Cods, hakes, haddocks",609
ECU,2013,"Crabs, sea-spiders",201
ECU,2013,"Herrings, sardines, anchovies",22580
ECU,2013,"Lobsters, spiny-rock lobsters",0
ECU,2013,Marine fishes not identified,23
ECU,2013,Miscellaneous aquatic invertebrates,0
ECU,2013,Miscellaneous coastal fishes,7409
ECU,2013,Miscellaneous demersal fishes,35089
ECU,2013,Miscellaneous pelagic fishes,120637
ECU,2013,Sea-urchins and other echinoderms,0
ECU,2013,"Sharks, rays, chimaeras",10087
ECU,2013,"Shrimps, prawns",6958
ECU,2013,"Squids, cuttlefishes, octopuses",2
ECU,2013,"Tunas, bonitos, billfishes",309179
ECU,2014,"Clams, cockles, arkshells",0
ECU,2014,"Cods, hakes, haddocks",13683
ECU,2014,"Crabs, sea-spiders",1561
ECU,2014,"Flounders, halibuts, soles",1580
ECU,2014,"Herrings, sardines, anchovies",42865
ECU,2014,"Lobsters, spiny-rock lobsters",0
ECU,2014,Marine fishes not identified,0
ECU,2014,Miscellaneous aquatic invertebrates,78256
ECU,2014,Miscellaneous coastal fishes,9913
ECU,2014,Miscellaneous demersal fishes,16672
ECU,2014,Miscellaneous pelagic fishes,133377
ECU,2014,Sea-urchins and other echinoderms,0
ECU,2014,"Sharks, rays, chimaeras",9494
ECU,2014,"Shrimps, prawns",9304
ECU,2014,"Squids, cuttlefishes, octopuses",18146
ECU,2014,"Tunas, bonitos, billfishes",327404
ECU,2015,"Clams, cockles, arkshells",0
ECU,2015,"Cods, hakes, haddocks",1610
ECU,2015,"Herrings, sardines, anchovies",72087
ECU,2015,"Lobsters, spiny-rock lobsters",0
ECU,2015,Marine fishes not identified,0
ECU,2015,Miscellaneous coastal fishes,9474
ECU,2015,Miscellaneous demersal fishes,7097
ECU,2015,Miscellaneous pelagic fishes,137965
ECU,2015,Sea-urchins and other echinoderms,0
ECU,2015,"Sharks, rays, chimaeras",7402
ECU,2015,"Shrimps, prawns",9671
ECU,2015,"Squids, cuttlefishes, octopuses",1279
ECU,2015,"Tunas, bonitos, billfishes",396590
ECU,2016,"Clams, cockles, arkshells",0
ECU,2016,"Cods, hakes, haddocks",5372
ECU,2016,"Flounders, halibuts, soles",152
ECU,2016,"Herrings, sardines, anchovies",58999
ECU,2016,"Lobsters, spiny-rock lobsters",0
ECU,2016,Marine fishes not identified,869
ECU,2016,Miscellaneous aquatic invertebrates,966
ECU,2016,Miscellaneous coastal fishes,37232
ECU,2016,Miscellaneous demersal fishes,58774
ECU,2016,Miscellaneous pelagic fishes,181104
ECU,2016,Sea-urchins and other echinoderms,0
ECU,2016,"Sharks, rays, chimaeras",8184
ECU,2016,"Shrimps, prawns",4209
ECU,2016,"Squids, cuttlefishes, octopuses",485
ECU,2016,"Tunas, bonitos, billfishes",359012
ECU,2017,"Clams, cockles, arkshells",44
ECU,2017,"Cods, hakes, haddocks",14034
ECU,2017,"Crabs, sea-spiders",369
ECU,2017,"Flounders, halibuts, soles",0
ECU,2017,"Herrings, sardines, anchovies",43144
ECU,2017,"Lobsters, spiny-rock lobsters",2
ECU,2017,Marine fishes not identified,3577
ECU,2017,Miscellaneous aquatic invertebrates,210
ECU,2017,Miscellaneous coastal fishes,13563
ECU,2017,Miscellaneous demersal fishes,34898
ECU,2017,Miscellaneous pelagic fishes,122598
ECU,2017,Sea-urchins and other echinoderms,0
ECU,2017,"Sharks, rays, chimaeras",7920
ECU,2017,"Shrimps, prawns",1828
ECU,2017,"Squids, cuttlefishes, octopuses",5033
ECU,2017,"Tunas, bonitos, billfishes",400845
EGY,2000,"Cods, hakes, haddocks",0
EGY,2000,"Crabs, sea-spiders",3866
EGY,2000,"Flounders, halibuts, soles",1012
EGY,2000,"Herrings, sardines, anchovies",25394
EGY,2000,"Lobsters, spiny-rock lobsters",0
EGY,2000,Marine fishes not identified,28007
EGY,2000,Miscellaneous coastal fishes,46553
EGY,2000,Miscellaneous demersal fishes,1889
EGY,2000,Miscellaneous marine crustaceans,0
EGY,2000,Miscellaneous marine molluscs,1718
EGY,2000,Miscellaneous pelagic fishes,8975
EGY,2000,Sea-urchins and other echinoderms,20
EGY,2000,"Sharks, rays, chimaeras",1441
EGY,2000,"Shrimps, prawns",7063
EGY,2000,Sponges,1
EGY,2000,"Squids, cuttlefishes, octopuses",2546
EGY,2000,"Tunas, bonitos, billfishes",2360
EGY,2000,Turtles,0
EGY,2001,"Cods, hakes, haddocks",0
EGY,2001,"Crabs, sea-spiders",1904
EGY,2001,"Flounders, halibuts, soles",1041
EGY,2001,"Herrings, sardines, anchovies",24380
EGY,2001,"Lobsters, spiny-rock lobsters",0
EGY,2001,Marine fishes not identified,27522
EGY,2001,Miscellaneous coastal fishes,47552
EGY,2001,Miscellaneous demersal fishes,1885
EGY,2001,Miscellaneous marine crustaceans,0
EGY,2001,Miscellaneous marine molluscs,4534
EGY,2001,Miscellaneous pelagic fishes,11096
EGY,2001,Sea-urchins and other echinoderms,139
EGY,2001,"Sharks, rays, chimaeras",2406
EGY,2001,"Shrimps, prawns",5372
EGY,2001,Sponges,1
EGY,2001,"Squids, cuttlefishes, octopuses",2919
EGY,2001,"Tunas, bonitos, billfishes",2433
EGY,2001,Turtles,0
EGY,2002,"Cods, hakes, haddocks",0
EGY,2002,"Crabs, sea-spiders",2900
EGY,2002,"Flounders, halibuts, soles",898
EGY,2002,"Herrings, sardines, anchovies",17537
EGY,2002,"Lobsters, spiny-rock lobsters",0
EGY,2002,Marine fishes not identified,32309
EGY,2002,Miscellaneous coastal fishes,46563
EGY,2002,Miscellaneous demersal fishes,1707
EGY,2002,Miscellaneous marine crustaceans,0
EGY,2002,Miscellaneous marine molluscs,3378
EGY,2002,Miscellaneous pelagic fishes,10589
EGY,2002,Sea-urchins and other echinoderms,2310
EGY,2002,"Sharks, rays, chimaeras",2222
EGY,2002,"Shrimps, prawns",6051
EGY,2002,Sponges,1
EGY,2002,"Squids, cuttlefishes, octopuses",2588
EGY,2002,"Tunas, bonitos, billfishes",3448
EGY,2002,Turtles,0
EGY,2003,"Cods, hakes, haddocks",0
EGY,2003,"Crabs, sea-spiders",3454
EGY,2003,"Flounders, halibuts, soles",758
EGY,2003,"Herrings, sardines, anchovies",19254
EGY,2003,"Lobsters, spiny-rock lobsters",14
EGY,2003,Marine fishes not identified,6073
EGY,2003,Miscellaneous coastal fishes,46407
EGY,2003,Miscellaneous demersal fishes,1073
EGY,2003,Miscellaneous marine crustaceans,0
EGY,2003,Miscellaneous marine molluscs,3711
EGY,2003,Miscellaneous pelagic fishes,23390
EGY,2003,Sea-urchins and other echinoderms,527
EGY,2003,"Sharks, rays, chimaeras",1604
EGY,2003,"Shrimps, prawns",4234
EGY,2003,Sponges,1
EGY,2003,"Squids, cuttlefishes, octopuses",4209
EGY,2003,"Tunas, bonitos, billfishes",2673
EGY,2003,Turtles,0
EGY,2004,"Cods, hakes, haddocks",0
EGY,2004,"Crabs, sea-spiders",1783
EGY,2004,"Flounders, halibuts, soles",645
EGY,2004,"Herrings, sardines, anchovies",16499
EGY,2004,"Lobsters, spiny-rock lobsters",41
EGY,2004,Marine fishes not identified,10091
EGY,2004,Miscellaneous coastal fishes,45979
EGY,2004,Miscellaneous demersal fishes,1096
EGY,2004,Miscellaneous marine crustaceans,0
EGY,2004,Miscellaneous marine molluscs,2008
EGY,2004,Miscellaneous pelagic fishes,20542
EGY,2004,Sea-urchins and other echinoderms,15
EGY,2004,"Sharks, rays, chimaeras",1504
EGY,2004,"Shrimps, prawns",5292
EGY,2004,Sponges,1
EGY,2004,"Squids, cuttlefishes, octopuses",3359
EGY,2004,"Tunas, bonitos, billfishes",2541
EGY,2004,Turtles,0
EGY,2005,"Cods, hakes, haddocks",0
EGY,2005,"Crabs, sea-spiders",2678
EGY,2005,"Flounders, halibuts, soles",778
EGY,2005,"Herrings, sardines, anchovies",20238
EGY,2005,"Lobsters, spiny-rock lobsters",27
EGY,2005,Marine fishes not identified,12885
EGY,2005,Miscellaneous coastal fishes,37226
EGY,2005,Miscellaneous demersal fishes,1435
EGY,2005,Miscellaneous marine crustaceans,0
EGY,2005,Miscellaneous marine molluscs,2157
EGY,2005,Miscellaneous pelagic fishes,19270
EGY,2005,Sea-urchins and other echinoderms,5
EGY,2005,"Sharks, rays, chimaeras",628
EGY,2005,"Shrimps, prawns",4907
EGY,2005,Sponges,1
EGY,2005,"Squids, cuttlefishes, octopuses",2974
EGY,2005,"Tunas, bonitos, billfishes",2245
EGY,2005,Turtles,0
EGY,2006,"Cods, hakes, haddocks",0
EGY,2006,"Crabs, sea-spiders",2637
EGY,2006,"Flounders, halibuts, soles",1094
EGY,2006,"Herrings, sardines, anchovies",20489
EGY,2006,"Lobsters, spiny-rock lobsters",2
EGY,2006,Marine fishes not identified,16693
EGY,2006,Miscellaneous coastal fishes,45345
EGY,2006,Miscellaneous demersal fishes,2503
EGY,2006,Miscellaneous marine crustaceans,0
EGY,2006,Miscellaneous marine molluscs,3061
EGY,2006,Miscellaneous pelagic fishes,13367
