iso3,year,isscaap_group,variable,units,source,value
KNA,2011,"Abalones, winkles, conchs",capture_production,tonnes,FAO (2019),1390
KNA,2011,"Cods, hakes, haddocks",capture_production,tonnes,FAO (2019),62
KNA,2011,"Flounders, halibuts, soles",capture_production,tonnes,FAO (2019),0
KNA,2011,"Herrings, sardines, anchovies",capture_production,tonnes,FAO (2019),14847
KNA,2011,"Lobsters, spiny-rock lobsters",capture_production,tonnes,FAO (2019),48
KNA,2011,Marine fishes not identified,capture_production,tonnes,FAO (2019),963
KNA,2011,Miscellaneous coastal fishes,capture_production,tonnes,FAO (2019),202
KNA,2011,Miscellaneous demersal fishes,capture_production,tonnes,FAO (2019),23
KNA,2011,Miscellaneous pelagic fishes,capture_production,tonnes,FAO (2019),12614
KNA,2011,"Squids, cuttlefishes, octopuses",capture_production,tonnes,FAO (2019),0
KNA,2011,"Tunas, bonitos, billfishes",capture_production,tonnes,FAO (2019),922
KNA,2012,"Abalones, winkles, conchs",capture_production,tonnes,FAO (2019),1864
KNA,2012,"Cods, hakes, haddocks",capture_production,tonnes,FAO (2019),4
KNA,2012,"Flounders, halibuts, soles",capture_production,tonnes,FAO (2019),0
KNA,2012,"Herrings, sardines, anchovies",capture_production,tonnes,FAO (2019),13593
KNA,2012,"Lobsters, spiny-rock lobsters",capture_production,tonnes,FAO (2019),21
KNA,2012,Marine fishes not identified,capture_production,tonnes,FAO (2019),256
KNA,2012,Miscellaneous coastal fishes,capture_production,tonnes,FAO (2019),92
KNA,2012,Miscellaneous demersal fishes,capture_production,tonnes,FAO (2019),2
KNA,2012,Miscellaneous pelagic fishes,capture_production,tonnes,FAO (2019),5733
KNA,2012,"Squids, cuttlefishes, octopuses",capture_production,tonnes,FAO (2019),0
KNA,2012,"Tunas, bonitos, billfishes",capture_production,tonnes,FAO (2019),331
KNA,2013,"Abalones, winkles, conchs",capture_production,tonnes,FAO (2019),1512
KNA,2013,"Cods, hakes, haddocks",capture_production,tonnes,FAO (2019),42
KNA,2013,"Flounders, halibuts, soles",capture_production,tonnes,FAO (2019),0
KNA,2013,"Herrings, sardines, anchovies",capture_production,tonnes,FAO (2019),7956
KNA,2013,"Lobsters, spiny-rock lobsters",capture_production,tonnes,FAO (2019),15
KNA,2013,Marine fishes not identified,capture_production,tonnes,FAO (2019),332
KNA,2013,Miscellaneous coastal fishes,capture_production,tonnes,FAO (2019),96
KNA,2013,Miscellaneous demersal fishes,capture_production,tonnes,FAO (2019),177
KNA,2013,Miscellaneous pelagic fishes,capture_production,tonnes,FAO (2019),7492
KNA,2013,"Squids, cuttlefishes, octopuses",capture_production,tonnes,FAO (2019),0
KNA,2013,"Tunas, bonitos, billfishes",capture_production,tonnes,FAO (2019),88
KNA,2014,"Abalones, winkles, conchs",capture_production,tonnes,FAO (2019),471
KNA,2014,"Cods, hakes, haddocks",capture_production,tonnes,FAO (2019),535
KNA,2014,"Flounders, halibuts, soles",capture_production,tonnes,FAO (2019),0
KNA,2014,"Herrings, sardines, anchovies",capture_production,tonnes,FAO (2019),24842
KNA,2014,"Lobsters, spiny-rock lobsters",capture_production,tonnes,FAO (2019),14
KNA,2014,Marine fishes not identified,capture_production,tonnes,FAO (2019),1267
KNA,2014,Miscellaneous coastal fishes,capture_production,tonnes,FAO (2019),353
KNA,2014,Miscellaneous demersal fishes,capture_production,tonnes,FAO (2019),468
KNA,2014,Miscellaneous pelagic fishes,capture_production,tonnes,FAO (2019),38151
KNA,2014,"Squids, cuttlefishes, octopuses",capture_production,tonnes,FAO (2019),0
KNA,2014,"Tunas, bonitos, billfishes",capture_production,tonnes,FAO (2019),38
KNA,2015,"Abalones, winkles, conchs",capture_production,tonnes,FAO (2019),537
KNA,2015,"Cods, hakes, haddocks",capture_production,tonnes,FAO (2019),876
KNA,2015,"Flounders, halibuts, soles",capture_production,tonnes,FAO (2019),3539
KNA,2015,"Herrings, sardines, anchovies",capture_production,tonnes,FAO (2019),25825
KNA,2015,"Lobsters, spiny-rock lobsters",capture_production,tonnes,FAO (2019),22
KNA,2015,Marine fishes not identified,capture_production,tonnes,FAO (2019),75
KNA,2015,Miscellaneous coastal fishes,capture_production,tonnes,FAO (2019),369
KNA,2015,Miscellaneous demersal fishes,capture_production,tonnes,FAO (2019),9
KNA,2015,Miscellaneous pelagic fishes,capture_production,tonnes,FAO (2019),68840
KNA,2015,"Squids, cuttlefishes, octopuses",capture_production,tonnes,FAO (2019),17
KNA,2015,"Tunas, bonitos, billfishes",capture_production,tonnes,FAO (2019),320
KNA,2016,"Abalones, winkles, conchs",capture_production,tonnes,FAO (2019),648
KNA,2016,"Cods, hakes, haddocks",capture_production,tonnes,FAO (2019),587
KNA,2016,"Flounders, halibuts, soles",capture_production,tonnes,FAO (2019),0
KNA,2016,"Herrings, sardines, anchovies",capture_production,tonnes,FAO (2019),14497
KNA,2016,"Lobsters, spiny-rock lobsters",capture_production,tonnes,FAO (2019),18
KNA,2016,Marine fishes not identified,capture_production,tonnes,FAO (2019),2819
KNA,2016,Miscellaneous coastal fishes,capture_production,tonnes,FAO (2019),740
KNA,2016,Miscellaneous demersal fishes,capture_production,tonnes,FAO (2019),3
KNA,2016,Miscellaneous pelagic fishes,capture_production,tonnes,FAO (2019),46359
KNA,2016,"Squids, cuttlefishes, octopuses",capture_production,tonnes,FAO (2019),0
KNA,2016,"Tunas, bonitos, billfishes",capture_production,tonnes,FAO (2019),63
KNA,2017,"Abalones, winkles, conchs",capture_production,tonnes,FAO (2019),561
KNA,2017,"Cods, hakes, haddocks",capture_production,tonnes,FAO (2019),606
KNA,2017,"Flounders, halibuts, soles",capture_production,tonnes,FAO (2019),0
KNA,2017,"Herrings, sardines, anchovies",capture_production,tonnes,FAO (2019),10879
KNA,2017,"Lobsters, spiny-rock lobsters",capture_production,tonnes,FAO (2019),30
KNA,2017,Marine fishes not identified,capture_production,tonnes,FAO (2019),9031
KNA,2017,Miscellaneous coastal fishes,capture_production,tonnes,FAO (2019),1031
KNA,2017,Miscellaneous demersal fishes,capture_production,tonnes,FAO (2019),76
KNA,2017,Miscellaneous pelagic fishes,capture_production,tonnes,FAO (2019),62671
KNA,2017,"Squids, cuttlefishes, octopuses",capture_production,tonnes,FAO (2019),10
KNA,2017,"Tunas, bonitos, billfishes",capture_production,tonnes,FAO (2019),561
KOR,2000,"Abalones, winkles, conchs",capture_production,tonnes,FAO (2019),8212
KOR,2000,Brown seaweeds,capture_production,tonnes,FAO (2019),8158
KOR,2000,"Clams, cockles, arkshells",capture_production,tonnes,FAO (2019),43752
KOR,2000,"Cods, hakes, haddocks",capture_production,tonnes,FAO (2019),110213
KOR,2000,Corals,capture_production,tonnes,FAO (2019),0
KOR,2000,"Crabs, sea-spiders",capture_production,tonnes,FAO (2019),39443
KOR,2000,"Flounders, halibuts, soles",capture_production,tonnes,FAO (2019),21377
KOR,2000,Green seaweeds,capture_production,tonnes,FAO (2019),284
KOR,2000,"Herrings, sardines, anchovies",capture_production,tonnes,FAO (2019),223205
KOR,2000,"King crabs, squat-lobsters",capture_production,tonnes,FAO (2019),0
KOR,2000,"Krill, planktonic crustaceans",capture_production,tonnes,FAO (2019),7233
KOR,2000,"Lobsters, spiny-rock lobsters",capture_production,tonnes,FAO (2019),461
KOR,2000,Marine fishes not identified,capture_production,tonnes,FAO (2019),106481
KOR,2000,Miscellaneous aquatic invertebrates,capture_production,tonnes,FAO (2019),1882
KOR,2000,Miscellaneous aquatic plants,capture_production,tonnes,FAO (2019),1708
KOR,2000,Miscellaneous coastal fishes,capture_production,tonnes,FAO (2019),140160
KOR,2000,Miscellaneous demersal fishes,capture_production,tonnes,FAO (2019),121234
KOR,2000,Miscellaneous marine crustaceans,capture_production,tonnes,FAO (2019),1144
KOR,2000,Miscellaneous marine molluscs,capture_production,tonnes,FAO (2019),847
KOR,2000,Miscellaneous pelagic fishes,capture_production,tonnes,FAO (2019),224094
KOR,2000,Mussels,capture_production,tonnes,FAO (2019),6928
KOR,2000,Oysters,capture_production,tonnes,FAO (2019),15939
KOR,2000,Red seaweeds,capture_production,tonnes,FAO (2019),2873
KOR,2000,"Salmons, trouts, smelts",capture_production,tonnes,FAO (2019),28
KOR,2000,"Scallops, pectens",capture_production,tonnes,FAO (2019),0
KOR,2000,Sea-squirts and other tunicates,capture_production,tonnes,FAO (2019),1443
KOR,2000,Sea-urchins and other echinoderms,capture_production,tonnes,FAO (2019),2880
KOR,2000,Shads,capture_production,tonnes,FAO (2019),6500
KOR,2000,"Sharks, rays, chimaeras",capture_production,tonnes,FAO (2019),15394
KOR,2000,"Shrimps, prawns",capture_production,tonnes,FAO (2019),36035
KOR,2000,"Squids, cuttlefishes, octopuses",capture_production,tonnes,FAO (2019),426679
KOR,2000,"Tunas, bonitos, billfishes",capture_production,tonnes,FAO (2019),256467
KOR,2001,"Abalones, winkles, conchs",capture_production,tonnes,FAO (2019),7108
KOR,2001,Brown seaweeds,capture_production,tonnes,FAO (2019),10067
KOR,2001,"Clams, cockles, arkshells",capture_production,tonnes,FAO (2019),47068
KOR,2001,"Cods, hakes, haddocks",capture_production,tonnes,FAO (2019),227080
KOR,2001,Corals,capture_production,tonnes,FAO (2019),0
KOR,2001,"Crabs, sea-spiders",capture_production,tonnes,FAO (2019),36021
KOR,2001,"Flounders, halibuts, soles",capture_production,tonnes,FAO (2019),19962
KOR,2001,Green seaweeds,capture_production,tonnes,FAO (2019),444
KOR,2001,"Herrings, sardines, anchovies",capture_production,tonnes,FAO (2019),283313
KOR,2001,"King crabs, squat-lobsters",capture_production,tonnes,FAO (2019),0
KOR,2001,"Krill, planktonic crustaceans",capture_production,tonnes,FAO (2019),7525
KOR,2001,"Lobsters, spiny-rock lobsters",capture_production,tonnes,FAO (2019),415
KOR,2001,Marine fishes not identified,capture_production,tonnes,FAO (2019),125077
KOR,2001,Miscellaneous aquatic invertebrates,capture_production,tonnes,FAO (2019),1302
KOR,2001,Miscellaneous aquatic plants,capture_production,tonnes,FAO (2019),643
KOR,2001,Miscellaneous coastal fishes,capture_production,tonnes,FAO (2019),99239
KOR,2001,Miscellaneous demersal fishes,capture_production,tonnes,FAO (2019),110053
KOR,2001,Miscellaneous marine crustaceans,capture_production,tonnes,FAO (2019),5958
KOR,2001,Miscellaneous marine molluscs,capture_production,tonnes,FAO (2019),1270
KOR,2001,Miscellaneous pelagic fishes,capture_production,tonnes,FAO (2019),262217
KOR,2001,Mussels,capture_production,tonnes,FAO (2019),4913
KOR,2001,Oysters,capture_production,tonnes,FAO (2019),10056
KOR,2001,Red seaweeds,capture_production,tonnes,FAO (2019),3779
KOR,2001,"Salmons, trouts, smelts",capture_production,tonnes,FAO (2019),19
KOR,2001,"Scallops, pectens",capture_production,tonnes,FAO (2019),11
KOR,2001,Sea-squirts and other tunicates,capture_production,tonnes,FAO (2019),1053
KOR,2001,Sea-urchins and other echinoderms,capture_production,tonnes,FAO (2019),2354
KOR,2001,Shads,capture_production,tonnes,FAO (2019),9160
KOR,2001,"Sharks, rays, chimaeras",capture_production,tonnes,FAO (2019),14011
KOR,2001,"Shrimps, prawns",capture_production,tonnes,FAO (2019),30800
KOR,2001,"Squids, cuttlefishes, octopuses",capture_production,tonnes,FAO (2019),411646
KOR,2001,"Tunas, bonitos, billfishes",capture_production,tonnes,FAO (2019),270460
KOR,2002,"Abalones, winkles, conchs",capture_production,tonnes,FAO (2019),8823
KOR,2002,Brown seaweeds,capture_production,tonnes,FAO (2019),7000
KOR,2002,"Clams, cockles, arkshells",capture_production,tonnes,FAO (2019),39617
KOR,2002,"Cods, hakes, haddocks",capture_production,tonnes,FAO (2019),47308
KOR,2002,Corals,capture_production,tonnes,FAO (2019),0
KOR,2002,"Crabs, sea-spiders",capture_production,tonnes,FAO (2019),35479
KOR,2002,"Flounders, halibuts, soles",capture_production,tonnes,FAO (2019),18097
KOR,2002,Green seaweeds,capture_production,tonnes,FAO (2019),400
KOR,2002,"Herrings, sardines, anchovies",capture_production,tonnes,FAO (2019),239060
KOR,2002,"King crabs, squat-lobsters",capture_production,tonnes,FAO (2019),0
KOR,2002,"Krill, planktonic crustaceans",capture_production,tonnes,FAO (2019),14353
KOR,2002,"Lobsters, spiny-rock lobsters",capture_production,tonnes,FAO (2019),391
KOR,2002,Marine fishes not identified,capture_production,tonnes,FAO (2019),109774
KOR,2002,Miscellaneous aquatic invertebrates,capture_production,tonnes,FAO (2019),1936
KOR,2002,Miscellaneous aquatic plants,capture_production,tonnes,FAO (2019),527
KOR,2002,Miscellaneous coastal fishes,capture_production,tonnes,FAO (2019),96602
KOR,2002,Miscellaneous demersal fishes,capture_production,tonnes,FAO (2019),107922
KOR,2002,Miscellaneous marine crustaceans,capture_production,tonnes,FAO (2019),1354
KOR,2002,Miscellaneous marine molluscs,capture_production,tonnes,FAO (2019),831
KOR,2002,Miscellaneous pelagic fishes,capture_production,tonnes,FAO (2019),210373
KOR,2002,Mussels,capture_production,tonnes,FAO (2019),4446
KOR,2002,Oysters,capture_production,tonnes,FAO (2019),7950
KOR,2002,Red seaweeds,capture_production,tonnes,FAO (2019),2500
KOR,2002,"Salmons, trouts, smelts",capture_production,tonnes,FAO (2019),33
KOR,2002,"Scallops, pectens",capture_production,tonnes,FAO (2019),0
KOR,2002,Sea-squirts and other tunicates,capture_production,tonnes,FAO (2019),1025
KOR,2002,Sea-urchins and other echinoderms,capture_production,tonnes,FAO (2019),2292
KOR,2002,Shads,capture_production,tonnes,FAO (2019),4736
KOR,2002,"Sharks, rays, chimaeras",capture_production,tonnes,FAO (2019),11961
KOR,2002,"Shrimps, prawns",capture_production,tonnes,FAO (2019),33766
KOR,2002,"Squids, cuttlefishes, octopuses",capture_production,tonnes,FAO (2019),392952
KOR,2002,"Tunas, bonitos, billfishes",capture_production,tonnes,FAO (2019),297250
KOR,2003,"Abalones, winkles, conchs",capture_production,tonnes,FAO (2019),16759
KOR,2003,Brown seaweeds,capture_production,tonnes,FAO (2019),3723
KOR,2003,"Clams, cockles, arkshells",capture_production,tonnes,FAO (2019),72069
KOR,2003,"Cods, hakes, haddocks",capture_production,tonnes,FAO (2019),41085
KOR,2003,Corals,capture_production,tonnes,FAO (2019),0
KOR,2003,"Crabs, sea-spiders",capture_production,tonnes,FAO (2019),37528
KOR,2003,"Flounders, halibuts, soles",capture_production,tonnes,FAO (2019),17400
KOR,2003,Green seaweeds,capture_production,tonnes,FAO (2019),209
KOR,2003,"Herrings, sardines, anchovies",capture_production,tonnes,FAO (2019),254580
KOR,2003,"King crabs, squat-lobsters",capture_production,tonnes,FAO (2019),0
KOR,2003,"Krill, planktonic crustaceans",capture_production,tonnes,FAO (2019),21276
KOR,2003,"Lobsters, spiny-rock lobsters",capture_production,tonnes,FAO (2019),393
KOR,2003,Marine fishes not identified,capture_production,tonnes,FAO (2019),65710
KOR,2003,Miscellaneous aquatic invertebrates,capture_production,tonnes,FAO (2019),1622
KOR,2003,Miscellaneous aquatic plants,capture_production,tonnes,FAO (2019),1100
KOR,2003,Miscellaneous coastal fishes,capture_production,tonnes,FAO (2019),91845
KOR,2003,Miscellaneous demersal fishes,capture_production,tonnes,FAO (2019),110620
KOR,2003,Miscellaneous marine crustaceans,capture_production,tonnes,FAO (2019),2968
KOR,2003,Miscellaneous marine molluscs,capture_production,tonnes,FAO (2019),844
KOR,2003,Miscellaneous pelagic fishes,capture_production,tonnes,FAO (2019),193018
KOR,2003,Mussels,capture_production,tonnes,FAO (2019),3260
KOR,2003,Oysters,capture_production,tonnes,FAO (2019),20201
KOR,2003,Red seaweeds,capture_production,tonnes,FAO (2019),122
KOR,2003,"Salmons, trouts, smelts",capture_production,tonnes,FAO (2019),42
KOR,2003,"Scallops, pectens",capture_production,tonnes,FAO (2019),32
KOR,2003,Sea-squirts and other tunicates,capture_production,tonnes,FAO (2019),1830
KOR,2003,Sea-urchins and other echinoderms,capture_production,tonnes,FAO (2019),2888
KOR,2003,Shads,capture_production,tonnes,FAO (2019),6529
KOR,2003,"Sharks, rays, chimaeras",capture_production,tonnes,FAO (2019),12567
KOR,2003,"Shrimps, prawns",capture_production,tonnes,FAO (2019),31117
KOR,2003,"Squids, cuttlefishes, octopuses",capture_production,tonnes,FAO (2019),376612
KOR,2003,"Tunas, bonitos, billfishes",capture_production,tonnes,FAO (2019),266299
KOR,2004,"Abalones, winkles, conchs",capture_production,tonnes,FAO (2019),11709
KOR,2004,Brown seaweeds,capture_production,tonnes,FAO (2019),6003
KOR,2004,"Clams, cockles, arkshells",capture_production,tonnes,FAO (2019),62175
KOR,2004,"Cods, hakes, haddocks",capture_production,tonnes,FAO (2019),38239
KOR,2004,Corals,capture_production,tonnes,FAO (2019),0
KOR,2004,"Crabs, sea-spiders",capture_production,tonnes,FAO (2019),36687
KOR,2004,"Flounders, halibuts, soles",capture_production,tonnes,FAO (2019),16532
KOR,2004,Green seaweeds,capture_production,tonnes,FAO (2019),687
KOR,2004,"Herrings, sardines, anchovies",capture_production,tonnes,FAO (2019),202729
KOR,2004,"King crabs, squat-lobsters",capture_production,tonnes,FAO (2019),0
KOR,2004,"Krill, planktonic crustaceans",capture_production,tonnes,FAO (2019),24522
KOR,2004,"Lobsters, spiny-rock lobsters",capture_production,tonnes,FAO (2019),595
KOR,2004,Marine fishes not identified,capture_production,tonnes,FAO (2019),56290
KOR,2004,Miscellaneous aquatic invertebrates,capture_production,tonnes,FAO (2019),1741
KOR,2004,Miscellaneous aquatic plants,capture_production,tonnes,FAO (2019),2367
KOR,2004,Miscellaneous coastal fishes,capture_production,tonnes,FAO (2019),99039
KOR,2004,Miscellaneous demersal fishes,capture_production,tonnes,FAO (2019),113011
KOR,2004,Miscellaneous marine crustaceans,capture_production,tonnes,FAO (2019),919
KOR,2004,Miscellaneous marine molluscs,capture_production,tonnes,FAO (2019),286
KOR,2004,Miscellaneous pelagic fishes,capture_production,tonnes,FAO (2019),265211
KOR,2004,Mussels,capture_production,tonnes,FAO (2019),3059
KOR,2004,Oysters,capture_production,tonnes,FAO (2019),25690
KOR,2004,Red seaweeds,capture_production,tonnes,FAO (2019),3
KOR,2004,"Salmons, trouts, smelts",capture_production,tonnes,FAO (2019),16
KOR,2004,"Scallops, pectens",capture_production,tonnes,FAO (2019),18
KOR,2004,Sea-squirts and other tunicates,capture_production,tonnes,FAO (2019),1326
KOR,2004,Sea-urchins and other echinoderms,capture_production,tonnes,FAO (2019),2455
