Year,Variable,Fleet,Region,BAU,Reform,Diff,run_id,run_name,run_group
2019,biomass,Total,atlantic,114476098.84208268,114476098.84208268,0,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2078,costs_fleet,affected_oa,pacific,2824094397.4033203,1720709488.1086354,-0.39070397586894334,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2079,costs_fleet,affected_oa,pacific,2824094402.41558,1720712814.7118244,-0.39070279901407745,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2080,costs_fleet,affected_oa,pacific,2824094406.4056,1720716305.0878377,-0.3907015639473965,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2019,costs_fleet,unaffected_managed,pacific,15320429080.003513,15320429080.003513,0,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2020,costs_fleet,unaffected_managed,pacific,15320429080.003513,15320429080.003513,0,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2021,costs_fleet,unaffected_managed,pacific,15320429080.003513,15320429080.003513,0,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2022,costs_fleet,unaffected_managed,pacific,15320429080.003513,15320429080.003513,0,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2023,costs_fleet,unaffected_managed,pacific,15320429080.003513,15320429080.003513,0,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2024,costs_fleet,unaffected_managed,pacific,15320429080.003513,15320429080.003513,0,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2025,costs_fleet,unaffected_managed,pacific,15320429080.003513,15320429080.003513,0,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2026,costs_fleet,unaffected_managed,pacific,15320429080.003513,15320429080.003513,0,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2027,costs_fleet,unaffected_managed,pacific,15320429080.003513,15320429080.003513,0,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2028,costs_fleet,unaffected_managed,pacific,15320429080.003513,15320429080.003513,0,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2029,costs_fleet,unaffected_managed,pacific,15320429080.003513,15320429080.003513,0,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2030,costs_fleet,unaffected_managed,pacific,15320429080.003513,15320429080.003513,0,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2031,costs_fleet,unaffected_managed,pacific,15320429080.003513,15320429080.003513,0,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2032,costs_fleet,unaffected_managed,pacific,15320429080.003513,15320429080.003513,0,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2033,costs_fleet,unaffected_managed,pacific,15320429080.003513,15320429080.003513,0,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2034,costs_fleet,unaffected_managed,pacific,15320429080.003513,15320429080.003513,0,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2035,costs_fleet,unaffected_managed,pacific,15320429080.003513,15320429080.003513,0,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2036,costs_fleet,unaffected_managed,pacific,15320429080.003513,15320429080.003513,0,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2037,costs_fleet,unaffected_managed,pacific,15320429080.003513,15320429080.003513,0,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2038,costs_fleet,unaffected_managed,pacific,15320429080.003513,15320429080.003513,0,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2039,costs_fleet,unaffected_managed,pacific,15320429080.003513,15320429080.003513,0,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2040,costs_fleet,unaffected_managed,pacific,15320429080.003513,15320429080.003513,0,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2041,costs_fleet,unaffected_managed,pacific,15320429080.003513,15320429080.003513,0,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2042,costs_fleet,unaffected_managed,pacific,15320429080.003513,15320429080.003513,0,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2043,costs_fleet,unaffected_managed,pacific,15320429080.003513,15320429080.003513,0,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2044,costs_fleet,unaffected_managed,pacific,15320429080.003513,15320429080.003513,0,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2045,costs_fleet,unaffected_managed,pacific,15320429080.003513,15320429080.003513,0,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2046,costs_fleet,unaffected_managed,pacific,15320429080.003513,15320429080.003513,0,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2047,costs_fleet,unaffected_managed,pacific,15320429080.003513,15320429080.003513,0,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2048,costs_fleet,unaffected_managed,pacific,15320429080.003513,15320429080.003513,0,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2049,costs_fleet,unaffected_managed,pacific,15320429080.003513,15320429080.003513,0,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2050,costs_fleet,unaffected_managed,pacific,15320429080.003513,15320429080.003513,0,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2051,costs_fleet,unaffected_managed,pacific,15320429080.003513,15320429080.003513,0,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2052,costs_fleet,unaffected_managed,pacific,15320429080.003513,15320429080.003513,0,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2053,costs_fleet,unaffected_managed,pacific,15320429080.003513,15320429080.003513,0,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2054,costs_fleet,unaffected_managed,pacific,15320429080.003513,15320429080.003513,0,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2055,costs_fleet,unaffected_managed,pacific,15320429080.003513,15320429080.003513,0,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2056,costs_fleet,unaffected_managed,pacific,15320429080.003513,15320429080.003513,0,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2057,costs_fleet,unaffected_managed,pacific,15320429080.003513,15320429080.003513,0,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2058,costs_fleet,unaffected_managed,pacific,15320429080.003513,15320429080.003513,0,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2059,costs_fleet,unaffected_managed,pacific,15320429080.003513,15320429080.003513,0,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2060,costs_fleet,unaffected_managed,pacific,15320429080.003513,15320429080.003513,0,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2061,costs_fleet,unaffected_managed,pacific,15320429080.003513,15320429080.003513,0,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2062,costs_fleet,unaffected_managed,pacific,15320429080.003513,15320429080.003513,0,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2063,costs_fleet,unaffected_managed,pacific,15320429080.003513,15320429080.003513,0,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2064,costs_fleet,unaffected_managed,pacific,15320429080.003513,15320429080.003513,0,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2065,costs_fleet,unaffected_managed,pacific,15320429080.003513,15320429080.003513,0,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2066,costs_fleet,unaffected_managed,pacific,15320429080.003513,15320429080.003513,0,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2067,costs_fleet,unaffected_managed,pacific,15320429080.003513,15320429080.003513,0,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2068,costs_fleet,unaffected_managed,pacific,15320429080.003513,15320429080.003513,0,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2069,costs_fleet,unaffected_managed,pacific,15320429080.003513,15320429080.003513,0,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2070,costs_fleet,unaffected_managed,pacific,15320429080.003513,15320429080.003513,0,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2071,costs_fleet,unaffected_managed,pacific,15320429080.003513,15320429080.003513,0,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2072,costs_fleet,unaffected_managed,pacific,15320429080.003513,15320429080.003513,0,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2073,costs_fleet,unaffected_managed,pacific,15320429080.003513,15320429080.003513,0,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2074,costs_fleet,unaffected_managed,pacific,15320429080.003513,15320429080.003513,0,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2075,costs_fleet,unaffected_managed,pacific,15320429080.003513,15320429080.003513,0,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2076,costs_fleet,unaffected_managed,pacific,15320429080.003513,15320429080.003513,0,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2077,costs_fleet,unaffected_managed,pacific,15320429080.003513,15320429080.003513,0,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2078,costs_fleet,unaffected_managed,pacific,15320429080.003513,15320429080.003513,0,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2079,costs_fleet,unaffected_managed,pacific,15320429080.003513,15320429080.003513,0,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2080,costs_fleet,unaffected_managed,pacific,15320429080.003513,15320429080.003513,0,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2019,costs_fleet,unaffected_oa,pacific,61038450266.0283,61038450266.0283,0,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2020,costs_fleet,unaffected_oa,pacific,61195301423.78005,61195301423.78005,0,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2021,costs_fleet,unaffected_oa,pacific,61358733369.87083,61488408046.79198,0.0021133858181111797,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2022,costs_fleet,unaffected_oa,pacific,61490417409.351974,61760378474.5834,0.004390294888295302,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2023,costs_fleet,unaffected_oa,pacific,61587280505.173935,61977109460.836044,0.006329699127230661,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2024,costs_fleet,unaffected_oa,pacific,61655640082.99961,62141017755.1212,0.00787239693673091,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2025,costs_fleet,unaffected_oa,pacific,61702879255.43353,62262854982.46976,0.009075358132285424,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2026,costs_fleet,unaffected_oa,pacific,61735150714.585976,62353218736.46398,0.010011606268452454,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2027,costs_fleet,unaffected_oa,pacific,61757049930.103645,62420553468.34926,0.010743769966288277,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2028,costs_fleet,unaffected_oa,pacific,61771847923.44176,62471119743.28327,0.011320234756586396,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2029,costs_fleet,unaffected_oa,pacific,61781817754.387436,62509436158.13486,0.011777225568856776,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2030,costs_fleet,unaffected_oa,pacific,61788518806.15608,62538739201.788536,0.012141744293726432,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2031,costs_fleet,unaffected_oa,pacific,61793013097.94013,62561350521.75226,0.012434050150529698,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2032,costs_fleet,unaffected_oa,pacific,61796020767.56556,62578945705.01452,0.012669504083342007,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2033,costs_fleet,unaffected_oa,pacific,61798028756.53005,62592744310.818016,0.01285988518208177,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2034,costs_fleet,unaffected_oa,pacific,61799365668.18403,62603642526.32666,0.013014322225587096,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2035,costs_fleet,unaffected_oa,pacific,61800252903.145805,62612305547.598076,0.013139956655597031,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2036,costs_fleet,unaffected_oa,pacific,61800839421.29414,62619232103.11196,0.013242420159358413,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2037,costs_fleet,unaffected_oa,pacific,61801225302.83126,62624799786.57558,0.013326183740026691,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2038,costs_fleet,unaffected_oa,pacific,61801477686.40379,62629297150.74337,0.013394816682865423,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2039,costs_fleet,unaffected_oa,pacific,61801641535.61827,62632946627.660645,0.013451181415031927,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2040,costs_fleet,unaffected_oa,pacific,61801746904.0651,62635921052.64243,0.013497582032304374,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2041,costs_fleet,unaffected_oa,pacific,61801813832.88876,62638355695.25275,0.01353587881135626,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2042,costs_fleet,unaffected_oa,pacific,61801855649.30654,62640357107.95604,0.013567577378380977,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2043,costs_fleet,unaffected_oa,pacific,61801881185.995476,62642009700.5019,0.01359389873550969,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2044,costs_fleet,unaffected_oa,pacific,61801896272.783966,62643380673.54227,0.013615834650835297,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2045,costs_fleet,unaffected_oa,pacific,61801904738.01294,62644523756.83744,0.013634191735618553,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2046,costs_fleet,unaffected_oa,pacific,61801909079.77883,62645482067.75548,0.013649626694989231,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2047,costs_fleet,unaffected_oa,pacific,61801910915.12586,62646290315.861,0.013662674636302843,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2048,costs_fleet,unaffected_oa,pacific,61801911280.03596,62646976516.603165,0.013673771879611612,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2049,costs_fleet,unaffected_oa,pacific,61801910829.28848,62647563332.93562,0.0136832743890886,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2050,costs_fleet,unaffected_oa,pacific,61801909969.21976,62648069132.35828,0.013691472699791093,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2051,costs_fleet,unaffected_oa,pacific,61801908945.59482,62648508824.43957,0.013698604028396994,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2052,costs_fleet,unaffected_oa,pacific,61801907901.51267,62648894527.67542,0.013704862113844534,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2053,costs_fleet,unaffected_oa,pacific,61801906915.356834,62649236102.72315,0.013710405223042873,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2054,costs_fleet,unaffected_oa,pacific,61801906025.49775,62649541580.34474,0.013715362670162335,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2055,costs_fleet,unaffected_oa,pacific,61801905246.23263,62649817505.92002,0.013719840129671099,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2056,costs_fleet,unaffected_oa,pacific,61801904577.95557,62650069217.52679,0.01372392396906416,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2057,costs_fleet,unaffected_oa,pacific,61801904013.55042,62650301070.89742,0.013727684783966918,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2058,costs_fleet,unaffected_oa,pacific,61801903542.327934,62650516621.74028,0.013731180283648276,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2059,costs_fleet,unaffected_oa,pacific,61801903152.381226,62650718773.73719,0.013734457647090434,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2060,costs_fleet,unaffected_oa,pacific,61801902831.93414,62650909898.83473,0.013737555447271631,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2061,costs_fleet,unaffected_oa,pacific,61801902570.058464,62651091935.1223,0.013740505223139311,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
2062,costs_fleet,unaffected_oa,pacific,61801902357.00393,62651266466.544594,0.013743332764002003,RD/TN/RL/119 | RD/TN/RL/77/Rev.2,Facilitator's text - Overfished (RD/TN/RL/119 | RD/TN/RL/77/Rev.2),Overfished
