Year,Variable,Fleet,Region,BAU,Reform,Diff,run_id,run_name,run_group
2019,biomass,Total,atlantic,114476098.84208268,114476098.84208268,0,RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition),Other
2046,f_mort_fleet,affected_oa,pacific,0.4065975425302303,0.3878182107674166,-0.04618653532913919,RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition),Other
2047,f_mort_fleet,affected_oa,pacific,0.40659759935495976,0.3878203373739183,-0.04618143838239661,RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition),Other
2048,f_mort_fleet,affected_oa,pacific,0.40659763773149654,0.38782241253819216,-0.04617642467884407,RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition),Other
2049,f_mort_fleet,affected_oa,pacific,0.40659766364815075,0.38782445205498306,-0.04617146941949251,RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition),Other
2050,f_mort_fleet,affected_oa,pacific,0.4065976811497989,0.38782646659791864,-0.04616655584163193,RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition),Other
2051,f_mort_fleet,affected_oa,pacific,0.40659769296844195,0.3878284633791391,-0.04616167261617886,RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition),Other
2052,f_mort_fleet,affected_oa,pacific,0.4065977009492434,0.3878304472715961,-0.04615681208682012,RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition),Other
2053,f_mort_fleet,affected_oa,pacific,0.406597706338352,0.38783242156777037,-0.046151969079151756,RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition),Other
2054,f_mort_fleet,affected_oa,pacific,0.4065977099773356,0.387834388492467,-0.0461471400955861,RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition),Other
2055,f_mort_fleet,affected_oa,pacific,0.40659771243451537,0.3878363495493235,-0.04614232277121697,RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition),Other
2056,f_mort_fleet,affected_oa,pacific,0.4065977140936758,0.38783830575491596,-0.046137515506144394,RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition),Other
2057,f_mort_fleet,affected_oa,pacific,0.4065977152139778,0.38784025779690023,-0.04613271721708075,RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition),Other
2058,f_mort_fleet,affected_oa,pacific,0.4065977159704235,0.38784220614082277,-0.04612792716957866,RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition),Other
2059,f_mort_fleet,affected_oa,pacific,0.40659771648118354,0.3878441511022579,-0.04612314486471917,RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition),Other
2060,f_mort_fleet,affected_oa,pacific,0.40659771682605156,0.3878460928955197,-0.046118369962598896,RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition),Other
2061,f_mort_fleet,affected_oa,pacific,0.40659771705890707,0.3878480316665558,-0.0461136022306659,RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition),Other
2062,f_mort_fleet,affected_oa,pacific,0.40659771721613075,0.38784996751515655,-0.04610884150883873,RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition),Other
2063,f_mort_fleet,affected_oa,pacific,0.4065977173222873,0.38785190050995016,-0.04610408768595804,RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition),Other
2064,f_mort_fleet,affected_oa,pacific,0.4065977173939635,0.3878538306985264,-0.04609934068389181,RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition),Other
2065,f_mort_fleet,affected_oa,pacific,0.4065977174423584,0.3878557581142702,-0.04609460044680444,RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition),Other
2066,f_mort_fleet,affected_oa,pacific,0.4065977174750343,0.38785768278097693,-0.04608986693391374,RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition),Other
2067,f_mort_fleet,affected_oa,pacific,0.40659771749709667,0.38785960471596603,-0.04608514011460095,RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition),Other
2068,f_mort_fleet,affected_oa,pacific,0.4065977175119926,0.38786152393218404,-0.04608041996511189,RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition),Other
2069,f_mort_fleet,affected_oa,pacific,0.40659771752205026,0.38786344043962373,-0.04607570646633192,RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition),Other
2070,f_mort_fleet,affected_oa,pacific,0.4065977175288409,0.38786535424628243,-0.046070999602278194,RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition),Other
2071,f_mort_fleet,affected_oa,pacific,0.4065977175334257,0.3878672653588083,-0.04606629935908984,RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition),Other
2072,f_mort_fleet,affected_oa,pacific,0.40659771753652146,0.38786917378293717,-0.046061605724341176,RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition),Other
2073,f_mort_fleet,affected_oa,pacific,0.4065977175386118,0.3878710795237872,-0.04605691868657936,RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition),Other
2074,f_mort_fleet,affected_oa,pacific,0.40659771754002294,0.38787298258605796,-0.04605223823501133,RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition),Other
2075,f_mort_fleet,affected_oa,pacific,0.40659771754097573,0.38787488297416445,-0.04604756435929686,RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition),Other
2076,f_mort_fleet,affected_oa,pacific,0.4065977175416191,0.38787678069232734,-0.04604289704940487,RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition),Other
2077,f_mort_fleet,affected_oa,pacific,0.4065977175420534,0.3878786757446351,-0.04603823629551555,RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition),Other
2078,f_mort_fleet,affected_oa,pacific,0.4065977175423467,0.3878805681350846,-0.046033582087958304,RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition),Other
2079,f_mort_fleet,affected_oa,pacific,0.40659771754254476,0.387882457867609,-0.046028934417167426,RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition),Other
2080,f_mort_fleet,affected_oa,pacific,0.4065977175426785,0.3878843449460969,-0.04602429327365155,RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition),Other
2019,f_mort_fleet,unaffected_managed,pacific,0.0033639568265521405,0.0033639568265521405,0,RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition),Other
2020,f_mort_fleet,unaffected_managed,pacific,0.0033639568265521405,0.0033639568265521405,0,RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition),Other
2021,f_mort_fleet,unaffected_managed,pacific,0.0033639568265521405,0.0033639568265521405,0,RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition),Other
2022,f_mort_fleet,unaffected_managed,pacific,0.0033639568265521405,0.0033639568265521405,0,RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition),Other
2023,f_mort_fleet,unaffected_managed,pacific,0.0033639568265521405,0.0033639568265521405,0,RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition),Other
2024,f_mort_fleet,unaffected_managed,pacific,0.0033639568265521405,0.0033639568265521405,0,RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition),Other
2025,f_mort_fleet,unaffected_managed,pacific,0.0033639568265521405,0.0033639568265521405,0,RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition),Other
2026,f_mort_fleet,unaffected_managed,pacific,0.0033639568265521405,0.0033639568265521405,0,RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition),Other
2027,f_mort_fleet,unaffected_managed,pacific,0.0033639568265521405,0.0033639568265521405,0,RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition),Other
2028,f_mort_fleet,unaffected_managed,pacific,0.0033639568265521405,0.0033639568265521405,0,RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition),Other
2029,f_mort_fleet,unaffected_managed,pacific,0.0033639568265521405,0.0033639568265521405,0,RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition),Other
2030,f_mort_fleet,unaffected_managed,pacific,0.0033639568265521405,0.0033639568265521405,0,RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition),Other
2031,f_mort_fleet,unaffected_managed,pacific,0.0033639568265521405,0.0033639568265521405,0,RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition),Other
2032,f_mort_fleet,unaffected_managed,pacific,0.0033639568265521405,0.0033639568265521405,0,RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition),Other
2033,f_mort_fleet,unaffected_managed,pacific,0.0033639568265521405,0.0033639568265521405,0,RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition),Other
2034,f_mort_fleet,unaffected_managed,pacific,0.0033639568265521405,0.0033639568265521405,0,RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition),Other
2035,f_mort_fleet,unaffected_managed,pacific,0.0033639568265521405,0.0033639568265521405,0,RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition),Other
2036,f_mort_fleet,unaffected_managed,pacific,0.0033639568265521405,0.0033639568265521405,0,RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition),Other
2037,f_mort_fleet,unaffected_managed,pacific,0.0033639568265521405,0.0033639568265521405,0,RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition),Other
2038,f_mort_fleet,unaffected_managed,pacific,0.0033639568265521405,0.0033639568265521405,0,RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition),Other
2039,f_mort_fleet,unaffected_managed,pacific,0.0033639568265521405,0.0033639568265521405,0,RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition),Other
2040,f_mort_fleet,unaffected_managed,pacific,0.0033639568265521405,0.0033639568265521405,0,RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition),Other
2041,f_mort_fleet,unaffected_managed,pacific,0.0033639568265521405,0.0033639568265521405,0,RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition),Other
2042,f_mort_fleet,unaffected_managed,pacific,0.0033639568265521405,0.0033639568265521405,0,RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition),Other
2043,f_mort_fleet,unaffected_managed,pacific,0.0033639568265521405,0.0033639568265521405,0,RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition),Other
2044,f_mort_fleet,unaffected_managed,pacific,0.0033639568265521405,0.0033639568265521405,0,RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition),Other
2045,f_mort_fleet,unaffected_managed,pacific,0.0033639568265521405,0.0033639568265521405,0,RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition),Other
2046,f_mort_fleet,unaffected_managed,pacific,0.0033639568265521405,0.0033639568265521405,0,RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition),Other
2047,f_mort_fleet,unaffected_managed,pacific,0.0033639568265521405,0.0033639568265521405,0,RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition),Other
2048,f_mort_fleet,unaffected_managed,pacific,0.0033639568265521405,0.0033639568265521405,0,RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition),Other
2049,f_mort_fleet,unaffected_managed,pacific,0.0033639568265521405,0.0033639568265521405,0,RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition),Other
2050,f_mort_fleet,unaffected_managed,pacific,0.0033639568265521405,0.0033639568265521405,0,RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition),Other
2051,f_mort_fleet,unaffected_managed,pacific,0.0033639568265521405,0.0033639568265521405,0,RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition),Other
2052,f_mort_fleet,unaffected_managed,pacific,0.0033639568265521405,0.0033639568265521405,0,RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition),Other
2053,f_mort_fleet,unaffected_managed,pacific,0.0033639568265521405,0.0033639568265521405,0,RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition),Other
2054,f_mort_fleet,unaffected_managed,pacific,0.0033639568265521405,0.0033639568265521405,0,RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition),Other
2055,f_mort_fleet,unaffected_managed,pacific,0.0033639568265521405,0.0033639568265521405,0,RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition),Other
2056,f_mort_fleet,unaffected_managed,pacific,0.0033639568265521405,0.0033639568265521405,0,RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition),Other
2057,f_mort_fleet,unaffected_managed,pacific,0.0033639568265521405,0.0033639568265521405,0,RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition),Other
2058,f_mort_fleet,unaffected_managed,pacific,0.0033639568265521405,0.0033639568265521405,0,RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition),Other
2059,f_mort_fleet,unaffected_managed,pacific,0.0033639568265521405,0.0033639568265521405,0,RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition),Other
2060,f_mort_fleet,unaffected_managed,pacific,0.0033639568265521405,0.0033639568265521405,0,RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition),Other
2061,f_mort_fleet,unaffected_managed,pacific,0.0033639568265521405,0.0033639568265521405,0,RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition),Other
2062,f_mort_fleet,unaffected_managed,pacific,0.0033639568265521405,0.0033639568265521405,0,RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition,Chair's text - Consolidated text  (RD/TN/RL/126 | TN/RL/GEN/199 | Objective Definition),Other
