Year,Variable,Fleet,Region,BAU,Reform,Diff,run_id,run_name,run_group
2019,biomass,Total,atlantic,114476098.84208268,114476098.84208268,0,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2040,catches_fleet,affected_managed,atlantic,3864747.5736310463,3933152.222870846,0.01769964219824356,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2041,catches_fleet,affected_managed,atlantic,3864698.104754136,3932916.9437047755,0.017651789894460472,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2042,catches_fleet,affected_managed,atlantic,3864657.1694549792,3932647.357199956,0.017592812185864705,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2043,catches_fleet,affected_managed,atlantic,3864623.7320080083,3932348.2112531234,0.017524210360817277,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2044,catches_fleet,affected_managed,atlantic,3864596.639968299,3932022.588120629,0.01744708553927722,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2045,catches_fleet,affected_managed,atlantic,3864574.7794188866,3931672.5509894756,0.017362265035709406,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2046,catches_fleet,affected_managed,atlantic,3864557.151483195,3931299.5653878725,0.017270391221685583,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2047,catches_fleet,affected_managed,atlantic,3864542.901666808,3930904.7662165826,0.017171982880860834,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2048,catches_fleet,affected_managed,atlantic,3864531.322389332,3930489.120907116,0.017067476756018173,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2049,catches_fleet,affected_managed,atlantic,3864521.841520922,3930053.524182651,0.016957255088494657,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2050,catches_fleet,affected_managed,atlantic,3864514.004734867,3929598.848936222,0.01684166343338702,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2051,catches_fleet,affected_managed,atlantic,3864507.4562309617,3929125.9698701673,0.016721021856231005,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2052,catches_fleet,affected_managed,atlantic,3864501.92031128,3928635.7709755776,0.016595631723513724,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2053,catches_fleet,affected_managed,atlantic,3864497.185007226,3928129.144056576,0.016465779635243975,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2054,catches_fleet,affected_managed,atlantic,3864493.0881927153,3927606.9828519514,0.016331739562963528,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2055,catches_fleet,affected_managed,atlantic,3864489.5061878865,3927070.1755237253,0.016193773908722908,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2056,catches_fleet,affected_managed,atlantic,3864486.344636518,3926519.5971084004,0.016052133955131633,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2057,catches_fleet,affected_managed,atlantic,3864483.531345871,3925956.102773105,0.01590706000649591,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2058,catches_fleet,affected_managed,atlantic,3864481.0107567175,3925380.522250251,0.01575878140532212,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2059,catches_fleet,affected_managed,atlantic,3864478.739729828,3924793.655545428,0.015607516531405847,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2060,catches_fleet,affected_managed,atlantic,3864476.684372324,3924196.2698576385,0.015453472840660768,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2061,catches_fleet,affected_managed,atlantic,3864474.8176708114,3923589.097573585,0.015296846969338692,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2062,catches_fleet,affected_managed,atlantic,3864473.1177409827,3922972.835167899,0.015137824910297921,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2063,catches_fleet,affected_managed,atlantic,3864471.56654216,3922348.142839218,0.014976582257233273,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2064,catches_fleet,affected_managed,atlantic,3864470.148938446,3921715.644724716,0.014813284507319906,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2065,catches_fleet,affected_managed,atlantic,3864468.8520156057,3921075.9295554142,0.014648087410585238,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2066,catches_fleet,affected_managed,atlantic,3864467.6645849063,3920429.551636165,0.014481137354081013,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2067,catches_fleet,affected_managed,atlantic,3864466.576822468,3919777.032055275,0.014312571769810887,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2068,catches_fleet,affected_managed,atlantic,3864465.580006138,3919118.8600477097,0.014142519556736458,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2069,catches_fleet,affected_managed,atlantic,3864464.6663220883,3918455.494452164,0.013971101508727258,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2070,catches_fleet,affected_managed,atlantic,3864463.828721031,3917787.3652160834,0.013798430741865694,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2071,catches_fleet,affected_managed,atlantic,3864463.060809594,3917114.8749138545,0.013624613115911116,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2072,catches_fleet,affected_managed,atlantic,3864462.3567666276,3916438.4002523962,0.013449747645945928,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2073,catches_fleet,affected_managed,atlantic,3864461.7112771636,3915758.2935454985,0.013273926901292017,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2074,catches_fleet,affected_managed,atlantic,3864461.1194790034,3915074.8841437423,0.013097237389611134,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2075,catches_fleet,affected_managed,atlantic,3864460.57691837,3914388.4798111236,0.01291975992482951,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2076,catches_fleet,affected_managed,atlantic,3864460.079512234,3913699.368042734,0.012741569978053712,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2077,catches_fleet,affected_managed,atlantic,3864459.6235156003,3913007.8173202686,0.012562738011091625,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2078,catches_fleet,affected_managed,atlantic,3864459.2054926306,3912314.0783039937,0.012383329792522074,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2079,catches_fleet,affected_managed,atlantic,3864458.822290789,3911618.384961069,0.012203406696496975,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2080,catches_fleet,affected_managed,atlantic,3864458.471017481,3910920.9556311504,0.012023025984656622,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2019,catches_fleet,affected_oa,atlantic,3921376.8983353176,3921376.8983353176,0,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2020,catches_fleet,affected_oa,atlantic,3991177.88918641,3774796.3477498335,-0.05421495795084319,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2021,catches_fleet,affected_oa,atlantic,4043667.2391013047,3645957.467125114,-0.09835373398939243,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2022,catches_fleet,affected_oa,atlantic,4082538.787999984,3529926.3108304082,-0.1353600065708862,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2023,catches_fleet,affected_oa,atlantic,4110959.2741390537,3423928.8591088513,-0.16712167871672365,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2024,catches_fleet,affected_oa,atlantic,4131519.0901687024,3326384.302929701,-0.19487621130806043,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2025,catches_fleet,affected_oa,atlantic,4146265.264202488,3236349.201841658,-0.21945437746512525,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2026,catches_fleet,affected_oa,atlantic,4156773.065377707,3153203.0003289953,-0.241430082726328,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2027,catches_fleet,affected_oa,atlantic,4164229.3163949423,3076476.3462728458,-0.26121351334796,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2028,catches_fleet,affected_oa,atlantic,4169512.6593113802,3005762.833592152,-0.2791093158382275,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2029,catches_fleet,affected_oa,atlantic,4173263.909935483,2940678.050698613,-0.2953529625342878,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2030,catches_fleet,affected_oa,atlantic,4175944.2835101183,2880844.179779003,-0.3101334730075733,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2031,catches_fleet,affected_oa,atlantic,4177881.7474346547,2825887.3605676694,-0.32360762429361495,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2032,catches_fleet,affected_oa,atlantic,4179306.8940047375,2775440.5850391537,-0.3359088826377995,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2033,catches_fleet,affected_oa,atlantic,4180380.1041272744,2729148.254511034,-0.3471530849990038,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2034,catches_fleet,affected_oa,atlantic,4181211.7557897903,2686670.5068726917,-0.35744213309636463,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2035,catches_fleet,affected_oa,atlantic,4181877.0337922443,2647686.533998334,-0.3668664782337378,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2036,catches_fleet,affected_oa,atlantic,4182426.6390412087,2611896.6990793035,-0.375506870892047,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2037,catches_fleet,affected_oa,atlantic,4182894.4376564557,2579023.547757304,-0.38343566011619223,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2038,catches_fleet,affected_oa,atlantic,4183302.859975256,2548811.920145763,-0.3907178118677166,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2039,catches_fleet,affected_oa,atlantic,4183666.666809598,2521028.3940546513,-0.39741174552580927,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2040,catches_fleet,affected_oa,atlantic,4183995.545322168,2495460.2700266833,-0.403570046144843,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2041,catches_fleet,affected_oa,atlantic,4184295.8757434897,2471914.272323697,-0.40924008585208543,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2042,catches_fleet,affected_oa,atlantic,4184571.9174797633,2450215.100479925,-0.41446457396396885,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2043,catches_fleet,affected_oa,atlantic,4184826.593482631,2430203.9299725345,-0.41928204772993755,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2044,catches_fleet,affected_oa,atlantic,4185062.000124077,2411736.9304684033,-0.42372731147187276,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2045,catches_fleet,affected_oa,atlantic,4185279.7320591533,2394683.846424665,-0.4278318297146454,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2046,catches_fleet,affected_oa,atlantic,4185481.0842703255,2378926.6669950173,-0.43162407878621517,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2047,catches_fleet,affected_oa,atlantic,4185667.173990655,2364358.399286818,-0.435129860783313,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2048,catches_fleet,affected_oa,atlantic,4185839.011430702,2350881.950021007,-0.4383725834650565,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2049,catches_fleet,affected_oa,atlantic,4185997.538616371,2338409.1146471524,-0.4413735094024723,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2050,catches_fleet,affected_oa,atlantic,4186143.649009056,2326859.6691810917,-0.44415197750514224,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2051,catches_fleet,affected_oa,atlantic,4186278.1960594393,2316160.5578382593,-0.44672559983747123,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
2052,catches_fleet,affected_oa,atlantic,4186401.9958110293,2306245.1684489953,-0.4491104364185151,RD/TN/RL/126 | Objective Definition,Chair's text - Consolidated text (RD/TN/RL/126 | Objective Definition),Other
