description,affected,flag_iso3,A1_subs,A2_subs,A3_subs,B1_subs,B2_subs,B3_subs,B4_subs,B5_subs,B6_subs,B7_subs,C1_subs,C2_subs,C3_subs
Overfished - Median BvBmsy < 0.8 (All Costello et al. 2016 stocks),TRUE,GRC,161.8165293630112,260.03397091712816,570.1068293925811,0,0,56.89490994713914,7.851065879048635,1331.0723693126745,134.11705260740027,2748.6313425725725,255.05038184028444,53.273358443292366,0
Overfished - Median BvBmsy < 0.8 (All Costello et al. 2016 stocks),FALSE,GRD,2884.269491746493,0,9203.16659115991,0,0,0,7992.006076267154,0,20976.187161773873,123339.38883411832,0,0,0
Overfished - Median BvBmsy < 0.8 (All Costello et al. 2016 stocks),TRUE,GRD,11460.61500825351,0,36568.68730884006,0,0,0,31756.153523732868,0,83348.66283822613,490087.78646588157,0,0,0
Overfished - Median BvBmsy < 0.8 (All Costello et al. 2016 stocks),FALSE,GRL,95917.84328125269,542250.2638356847,716394.7223675798,352122.10274368373,26107.189505494393,14311.605182480609,13299.198401279353,25438.197195955792,65284.09918070149,541672.93806429,17009.68925103609,306472.87026974635,0
Overfished - Median BvBmsy < 0.8 (All Costello et al. 2016 stocks),TRUE,GRL,349664.4487541293,1976750.4470979345,2611586.7196107768,1283646.2616135569,95172.65729370834,52172.35256473821,48481.66638004509,92733.87406909336,237990.42776112512,1974645.8303686534,62008.10414390391,1117233.911596006,0
Overfished - Median BvBmsy < 0.8 (All Costello et al. 2016 stocks),FALSE,GTM,0,19200.260479001976,125984.62931259788,0,1408340.1347092653,0,0,243595.35893760246,67509.72104261177,0,0,0,0
Overfished - Median BvBmsy < 0.8 (All Costello et al. 2016 stocks),TRUE,GTM,0,17239.979420998046,113122.02868740214,0,1264553.414090735,0,0,218725.10426239762,60617.20895738823,0,0,0,0
Overfished - Median BvBmsy < 0.8 (All Costello et al. 2016 stocks),FALSE,GUF,29814.004155199353,9194.821602015465,117562.46930028334,5524.327579763489,10169.160863305802,58126.62505576964,15113.718098456939,4821.069327936787,27017.18234303706,138952.49904401088,32172.169755810086,1133.9696317163612,0
Overfished - Median BvBmsy < 0.8 (All Costello et al. 2016 stocks),TRUE,GUF,134204.13255875083,41389.37697557646,529193.2318711318,24867.092221265742,45775.24727661753,261649.9700466066,68032.57343704304,21701.460286692916,121614.57755403749,625477.8628190422,144819.12969943706,5104.427100105595,0
Overfished - Median BvBmsy < 0.8 (All Costello et al. 2016 stocks),FALSE,GUY,629368.3191000002,277106.32488,0,0,4357676.346,0,795177.2325,0,0,0,0,0,0
Overfished - Median BvBmsy < 0.8 (All Costello et al. 2016 stocks),FALSE,HKG,1203251.427395506,0,0,0,40280330.44571162,0,0,0,70909124.4109504,0,0,0,0
Overfished - Median BvBmsy < 0.8 (All Costello et al. 2016 stocks),TRUE,HKG,16680.220404494044,0,0,0,558391.0182883786,0,0,0,982986.4290495992,0,0,0,0
Overfished - Median BvBmsy < 0.8 (All Costello et al. 2016 stocks),FALSE,HRV,7928557.245999999,0,23143094.066000003,0,2023253.682,0,0,0,50112.97,0,0,0,0
Overfished - Median BvBmsy < 0.8 (All Costello et al. 2016 stocks),FALSE,HUN,0,0,0,0,0,0,0,0,0,0,0,0,0
Overfished - Median BvBmsy < 0.8 (All Costello et al. 2016 stocks),TRUE,HUN,0,0,0,0,0,0,0,0,0,0,0,0,0
Overfished - Median BvBmsy < 0.8 (All Costello et al. 2016 stocks),FALSE,IDN,207859026.66198006,49851980.17921231,31897903.943435535,44608460.614034355,0,9969857.140380448,76655455.62479097,87576446.30187136,1010115.9390442611,140073194.725483,0,0,0
Overfished - Median BvBmsy < 0.8 (All Costello et al. 2016 stocks),TRUE,IDN,1854330.2680198872,444734.28578769363,284564.25356446905,397956.34596564376,0,88942.04961955224,683850.6552090247,781277.858128653,9011.340955738804,1249606.3745169875,0,0,0
Overfished - Median BvBmsy < 0.8 (All Costello et al. 2016 stocks),FALSE,IND,30031403.34139341,26709379.01800409,2378325.010837847,4777318.351444443,83586.75512542465,10530356.409395624,2762036.200963917,36767787.691370934,15970816.85132245,85925506.25436771,502028.25320424465,0,0.18999370937414117
Overfished - Median BvBmsy < 0.8 (All Costello et al. 2016 stocks),TRUE,IND,994.1986065882766,884.2219959110886,78.73516215374185,158.15455555778541,2.7671645753693532,348.6106043758826,91.4380360827085,1217.2086290656339,528.7186775509713,2844.5896323045736,16.61979575611961,0,6.289798680834635e-6
Overfished - Median BvBmsy < 0.8 (All Costello et al. 2016 stocks),FALSE,IOT,1854.110330805107,985.7284976190733,93770.1397947338,210.00017135931358,1790.9923805658352,1072.9878082478922,2974.891923518132,0,1247.5144921115782,23873.843220213166,997.1615172019565,6910.8091641460205,0
Overfished - Median BvBmsy < 0.8 (All Costello et al. 2016 stocks),FALSE,IRL,51558207.71315223,662152.5728849515,42808967.6631984,5371164.051477466,445081.51433892496,23316108.208542466,14924423.603549086,347282.81797959685,2471548.5622287034,15317556.199840564,436039.62416877627,0,0
Overfished - Median BvBmsy < 0.8 (All Costello et al. 2016 stocks),TRUE,IRL,974208.5578477797,12511.581215048527,808888.9141016059,101489.83482253364,8409.95526107515,440565.201157536,282001.68005091394,6562.018120403182,46700.6877712966,289430.04415943543,8239.105901223731,0,0
Overfished - Median BvBmsy < 0.8 (All Costello et al. 2016 stocks),FALSE,IRN,28271498.37453207,15791254.935138686,2322575.4716041004,6830124.3340807585,0,0,21753641.675728552,0,3604580.4846324306,0,0,0,0
Overfished - Median BvBmsy < 0.8 (All Costello et al. 2016 stocks),TRUE,IRN,39638.31546792453,22140.274861318077,3256.388395899115,9576.238919240588,0,0,30499.894271450707,0,5053.835367569173,0,0,0,0
Overfished - Median BvBmsy < 0.8 (All Costello et al. 2016 stocks),FALSE,ISL,25294854.075399972,16880732.55014973,1212708.1466397017,0,0,0,7094669.3576185815,51959204.94724111,10960565.901522396,0,10849405.920618154,0,0
Overfished - Median BvBmsy < 0.8 (All Costello et al. 2016 stocks),TRUE,ISL,5527524.465600027,3688839.7098502708,265005.4406402983,0,0,0,1550353.219381418,11354316.403758885,2395143.1384776025,0,2370852.0509618456,0,0
Overfished - Median BvBmsy < 0.8 (All Costello et al. 2016 stocks),FALSE,ISR,3.1242830914546675,0.741408900358041,1.7445378701244414,0.44391595160442954,0,0,0,0,0,0,0,0,0
Overfished - Median BvBmsy < 0.8 (All Costello et al. 2016 stocks),TRUE,ISR,760854.2661569085,180554.74113309963,424845.97013212985,108106.5113840484,0,0,0,0,0,0,0,0,0
