Year,Variable,Fleet,Region,BAU,Reform,Diff,run_id,run_name
2026,catches_fleet,affected_oa,atlantic,9842282.3386781,9284045.404934315,-0.056718240194149935,Effective,Fuel subsidies
2027,catches_fleet,affected_oa,atlantic,9859380.008746715,9305554.156680673,-0.05617248260790406,Effective,Fuel subsidies
2028,catches_fleet,affected_oa,atlantic,9873685.533829208,9324413.252664853,-0.055629914410626063,Effective,Fuel subsidies
2029,catches_fleet,affected_oa,atlantic,9884901.080459587,9339581.801749742,-0.05516689284709479,Effective,Fuel subsidies
2030,catches_fleet,affected_oa,atlantic,9893347.275332766,9351158.993777618,-0.05480332050073631,Effective,Fuel subsidies
2031,catches_fleet,affected_oa,atlantic,9899558.55815672,9359706.404753579,-0.05453295217475436,Effective,Fuel subsidies
2032,catches_fleet,affected_oa,atlantic,9904081.090772428,9365897.369032864,-0.054339591609461536,Effective,Fuel subsidies
2033,catches_fleet,affected_oa,atlantic,9907386.285900194,9370354.458487859,-0.05420519720489934,Effective,Fuel subsidies
2034,catches_fleet,affected_oa,atlantic,9909845.678114502,9373589.171147708,-0.05411350735270227,Effective,Fuel subsidies
2035,catches_fleet,affected_oa,atlantic,9911735.126202883,9375992.934263974,-0.05405130233177931,Effective,Fuel subsidies
2036,catches_fleet,affected_oa,atlantic,9913250.594703337,9377850.715782471,-0.05400850849134501,Effective,Fuel subsidies
2037,catches_fleet,affected_oa,atlantic,9914526.40983522,9379362.030866101,-0.0539778055801268,Effective,Fuel subsidies
2038,catches_fleet,affected_oa,atlantic,9915651.849674111,9380661.970973494,-0.0539540805598374,Effective,Fuel subsidies
2039,catches_fleet,affected_oa,atlantic,9916684.603661567,9381839.206691645,-0.0539338920562664,Effective,Fuel subsidies
2040,catches_fleet,affected_oa,atlantic,9917660.959462982,9382950.144135343,-0.053915012573346945,Effective,Fuel subsidies
2041,catches_fleet,affected_oa,atlantic,9918603.14156111,9384029.451974094,-0.05389606600419724,Effective,Fuel subsidies
2042,catches_fleet,affected_oa,atlantic,9919524.396351393,9385097.571769208,-0.05387625487152981,Effective,Fuel subsidies
2043,catches_fleet,affected_oa,atlantic,9920432.400742313,9386165.898752064,-0.05385516280018923,Effective,Fuel subsidies
2044,catches_fleet,affected_oa,atlantic,9921331.478816213,9387240.251868125,-0.05383261592342386,Effective,Fuel subsidies
2045,catches_fleet,affected_oa,atlantic,9922224.001631184,9388323.134757677,-0.05380858835536617,Effective,Fuel subsidies
2046,catches_fleet,affected_oa,atlantic,9923111.24492437,9389415.168937938,-0.05378313946237529,Effective,Fuel subsidies
2047,catches_fleet,affected_oa,atlantic,9923993.89770766,9390515.975992875,-0.053756373413128805,Effective,Fuel subsidies
2048,catches_fleet,affected_oa,atlantic,9924872.352652865,9391624.702676998,-0.05372841393101967,Effective,Fuel subsidies
2049,catches_fleet,affected_oa,atlantic,9925746.86431028,9392740.320720987,-0.053699389161918715,Effective,Fuel subsidies
2050,catches_fleet,affected_oa,atlantic,9926617.630053042,9393861.788496412,-0.05366942310175218,Effective,Fuel subsidies
2051,catches_fleet,affected_oa,atlantic,9927484.827718075,9394988.130692886,-0.05363863116047577,Effective,Fuel subsidies
2052,catches_fleet,affected_oa,atlantic,9928348.630288167,9396118.471239656,-0.05360711824974088,Effective,Fuel subsidies
2053,catches_fleet,affected_oa,atlantic,9929209.209346551,9397252.040957063,-0.05357497834658844,Effective,Fuel subsidies
2054,catches_fleet,affected_oa,atlantic,9930066.733757792,9398388.172621276,-0.05354229486988704,Effective,Fuel subsidies
2055,catches_fleet,affected_oa,atlantic,9930921.36690364,9399526.290637104,-0.053509141461686956,Effective,Fuel subsidies
2056,catches_fleet,affected_oa,atlantic,9931773.264025744,9400665.89918808,-0.05347558293154029,Effective,Fuel subsidies
2057,catches_fleet,affected_oa,atlantic,9932622.570268316,9401806.570783583,-0.05344167622694572,Effective,Fuel subsidies
2058,catches_fleet,affected_oa,atlantic,9933469.419533493,9402947.93602567,-0.053407471357850934,Effective,Fuel subsidies
2059,catches_fleet,affected_oa,atlantic,9934313.934050115,9404089.674834214,-0.05337301224179593,Effective,Fuel subsidies
2060,catches_fleet,affected_oa,atlantic,9935156.224486383,9405231.509082837,-0.05333833745839675,Effective,Fuel subsidies
2061,catches_fleet,affected_oa,atlantic,9935996.390435195,9406373.19647827,-0.053303480913777505,Effective,Fuel subsidies
2062,catches_fleet,affected_oa,atlantic,9936834.521127803,9407514.525483103,-0.05326847242139878,Effective,Fuel subsidies
2063,catches_fleet,affected_oa,atlantic,9937670.69626582,9408655.311091132,-0.05323333820806427,Effective,Fuel subsidies
2064,catches_fleet,affected_oa,atlantic,9938504.986893853,9409795.391290568,-0.053198101354329196,Effective,Fuel subsidies
2065,catches_fleet,affected_oa,atlantic,9939337.456261525,9410934.624080315,-0.05316278217803437,Effective,Fuel subsidies
2066,catches_fleet,affected_oa,atlantic,9940168.16064357,9412072.884932555,-0.0531273985687606,Effective,Fuel subsidies
2067,catches_fleet,affected_oa,atlantic,9940997.150100918,9413210.064618213,-0.05309196627999711,Effective,Fuel subsidies
2068,catches_fleet,affected_oa,atlantic,9941824.469175264,9414346.067330787,-0.05305649918482567,Effective,Fuel subsidies
2069,catches_fleet,affected_oa,atlantic,9942650.15751567,9415480.8090583,-0.05302100950005584,Effective,Fuel subsidies
2070,catches_fleet,affected_oa,atlantic,9943474.250439528,9416614.216164125,-0.05298550798299846,Effective,Fuel subsidies
2071,catches_fleet,affected_oa,atlantic,9944296.779432112,9417746.224145545,-0.05295000410442671,Effective,Fuel subsidies
2072,catches_fleet,affected_oa,atlantic,9945117.772589948,9418876.776544897,-0.05291450620076522,Effective,Fuel subsidies
2073,catches_fleet,affected_oa,atlantic,9945937.255013494,9420005.823992793,-0.052879021608103614,Effective,Fuel subsidies
2074,catches_fleet,affected_oa,atlantic,9946755.249154447,9421133.323366262,-0.05284355678027432,Effective,Fuel subsidies
2075,catches_fleet,affected_oa,atlantic,9947571.77512276,9422259.237047397,-0.05280811739293839,Effective,Fuel subsidies
2076,catches_fleet,affected_oa,atlantic,9948386.850957884,9423383.532270117,-0.052772708435359715,Effective,Fuel subsidies
2077,catches_fleet,affected_oa,atlantic,9949200.49286845,9424506.1805444,-0.05273733429134812,Effective,Fuel subsidies
2078,catches_fleet,affected_oa,atlantic,9950012.715444038,9425627.15714871,-0.05270199881065443,Effective,Fuel subsidies
2079,catches_fleet,affected_oa,atlantic,9950823.53184228,9426746.440682476,-0.05266670537194995,Effective,Fuel subsidies
2080,catches_fleet,affected_oa,atlantic,9951632.953954237,9427864.012671573,-0.0526314569383858,Effective,Fuel subsidies
2081,catches_fleet,affected_oa,atlantic,9952440.992550569,9428979.857220463,-0.05259625610660916,Effective,Fuel subsidies
2082,catches_fleet,affected_oa,atlantic,9953247.657410746,9430093.960705558,-0.05256110515000313,Effective,Fuel subsidies
2083,catches_fleet,affected_oa,atlantic,9954052.957437273,9431206.311504887,-0.052526006056832907,Effective,Fuel subsidies
2084,catches_fleet,affected_oa,atlantic,9954856.900756698,9432316.899759805,-0.05249096056390057,Effective,Fuel subsidies
2085,catches_fleet,affected_oa,atlantic,9955659.49480891,9433425.717164937,-0.05245597018623192,Effective,Fuel subsidies
2086,catches_fleet,affected_oa,atlantic,9956460.746426119,9434532.756783072,-0.052421036243264774,Effective,Fuel subsidies
2087,catches_fleet,affected_oa,atlantic,9957260.661902672,9435638.012881953,-0.052386159881953394,Effective,Fuel subsidies
2088,catches_fleet,affected_oa,atlantic,9958059.247056816,9436741.480790487,-0.05235134209714698,Effective,Fuel subsidies
2089,catches_fleet,affected_oa,atlantic,9958856.507285308,9437843.156771984,-0.052316583749568206,Effective,Fuel subsidies
2090,catches_fleet,affected_oa,atlantic,9959652.447611714,9438943.037912467,-0.052281885581671114,Effective,Fuel subsidies
2091,catches_fleet,affected_oa,atlantic,9960447.072729114,9440041.12202224,-0.05224724823162845,Effective,Fuel subsidies
2092,catches_fleet,affected_oa,atlantic,9961240.387037884,9441137.407549104,-0.05221267224567409,Effective,Fuel subsidies
2093,catches_fleet,affected_oa,atlantic,9962032.394679084,9442231.893501943,-0.05217815808898363,Effective,Fuel subsidies
2094,catches_fleet,affected_oa,atlantic,9962823.099564021,9443324.579383347,-0.05214370615527719,Effective,Fuel subsidies
2095,catches_fleet,affected_oa,atlantic,9963612.505400365,9444415.465130234,-0.05210931677528825,Effective,Fuel subsidies
2096,catches_fleet,affected_oa,atlantic,9964400.615715256,9445504.551061543,-0.052074990224233,Effective,Fuel subsidies
2097,catches_fleet,affected_oa,atlantic,9965187.433875743,9446591.837832129,-0.05204072672840015,Effective,Fuel subsidies
2098,catches_fleet,affected_oa,atlantic,9965972.963106845,9447677.326392146,-0.0520065264709611,Effective,Fuel subsidies
2099,catches_fleet,affected_oa,atlantic,9966757.206507552,9448761.017951252,-0.05197238959709859,Effective,Fuel subsidies
2100,catches_fleet,affected_oa,atlantic,9967540.167064944,9449842.913947064,-0.05193831621852613,Effective,Fuel subsidies
2019,catches_fleet,unaffected_oa,atlantic,211191.86286637036,211191.86286637036,0,Effective,Fuel subsidies
2020,catches_fleet,unaffected_oa,atlantic,206491.978063765,206491.978063765,0,Effective,Fuel subsidies
2021,catches_fleet,unaffected_oa,atlantic,203451.80521302347,204123.54382843353,0.0033017087988318006,Effective,Fuel subsidies
2022,catches_fleet,unaffected_oa,atlantic,201870.21568649763,204018.7202593038,0.01064299934242299,Effective,Fuel subsidies
2023,catches_fleet,unaffected_oa,atlantic,201185.81179342928,205263.40550950388,0.020267799601401962,Effective,Fuel subsidies
2024,catches_fleet,unaffected_oa,atlantic,200956.6177963286,207107.1507505512,0.030606272247556597,Effective,Fuel subsidies
2025,catches_fleet,unaffected_oa,atlantic,200912.62498770867,209088.14050563995,0.040691895387019325,Effective,Fuel subsidies
2026,catches_fleet,unaffected_oa,atlantic,200912.16378654426,210964.57860901477,0.05003387865132214,Effective,Fuel subsidies
2027,catches_fleet,unaffected_oa,atlantic,200892.70328044714,212632.43885735451,0.058437839628842324,Effective,Fuel subsidies
2028,catches_fleet,unaffected_oa,atlantic,200835.0167902778,214064.9209225313,0.065874489138858,Effective,Fuel subsidies
2029,catches_fleet,unaffected_oa,atlantic,200740.74266892366,215273.882587959,0.07239755978687624,Effective,Fuel subsidies
2030,catches_fleet,unaffected_oa,atlantic,200619.63358958144,216287.2658294405,0.07809620603689861,Effective,Fuel subsidies
2031,catches_fleet,unaffected_oa,atlantic,200482.98436833764,217136.91736758218,0.08306905970956159,Effective,Fuel subsidies
2032,catches_fleet,unaffected_oa,atlantic,200340.68677544428,217852.70407034372,0.08741118729680769,Effective,Fuel subsidies
2033,catches_fleet,unaffected_oa,atlantic,200200.2511240547,218460.1950963783,0.0912083969415642,Effective,Fuel subsidies
2034,catches_fleet,unaffected_oa,atlantic,200066.79186852035,218980.20827911654,0.09453551103586293,Effective,Fuel subsidies
2035,catches_fleet,unaffected_oa,atlantic,199943.41158610312,219429.21980049988,0.09745661564850035,Effective,Fuel subsidies
2036,catches_fleet,unaffected_oa,atlantic,199831.68859036686,219820.08644329337,0.1000261669904644,Effective,Fuel subsidies
2037,catches_fleet,unaffected_oa,atlantic,199732.13115945912,220162.80252366196,0.10229035882009241,Effective,Fuel subsidies
2038,catches_fleet,unaffected_oa,atlantic,199644.54732528262,220465.16944726458,0.10428845866778787,Effective,Fuel subsidies
2039,catches_fleet,unaffected_oa,atlantic,199568.32221010182,220733.338947459,0.10605398944565488,Effective,Fuel subsidies
2040,catches_fleet,unaffected_oa,atlantic,199502.61372257434,220972.23139582854,0.10761572128127382,Effective,Fuel subsidies
2041,catches_fleet,unaffected_oa,atlantic,199446.48348223476,221185.84716579923,0.10899848071525842,Effective,Fuel subsidies
2042,catches_fleet,unaffected_oa,atlantic,199398.97977033662,221377.49335445525,0.11022380159333312,Effective,Fuel subsidies
2043,catches_fleet,unaffected_oa,atlantic,199359.18674513168,221549.94678956064,0.11131044626901726,Effective,Fuel subsidies
2044,catches_fleet,unaffected_oa,atlantic,199326.2509689783,221705.57071240744,0.11227482398649083,Effective,Fuel subsidies
2045,catches_fleet,unaffected_oa,atlantic,199299.3933242885,221846.3986068068,0.11313132923506239,Effective,Fuel subsidies
2046,catches_fleet,unaffected_oa,atlantic,199277.91195905601,221974.1951267988,0.1138926183269423,Effective,Fuel subsidies
2047,catches_fleet,unaffected_oa,atlantic,199261.18004887048,222090.5012265774,0.11456983830020406,Effective,Fuel subsidies
2048,catches_fleet,unaffected_oa,atlantic,199248.640823958,222196.66842938872,0.11517281879832732,Effective,Fuel subsidies
2049,catches_fleet,unaffected_oa,atlantic,199239.80138288529,222293.8855956007,0.11571023486623373,Effective,Fuel subsidies
2050,catches_fleet,unaffected_oa,atlantic,199234.22619541414,222383.20044120713,0.11618974655031342,Effective,Fuel subsidies
2051,catches_fleet,unaffected_oa,atlantic,199231.53079736716,222465.537299197,0.1166181196763503,Effective,Fuel subsidies
2052,catches_fleet,unaffected_oa,atlantic,199231.37593142485,222541.71210888377,0.11700133108292296,Effective,Fuel subsidies
2053,catches_fleet,unaffected_oa,atlantic,199233.4622388229,222612.4452857692,0.11734466080262024,Effective,Fuel subsidies
2054,catches_fleet,unaffected_oa,atlantic,199237.5255221978,222678.37291017117,0.11765277312361386,Effective,Fuel subsidies
2055,catches_fleet,unaffected_oa,atlantic,199243.3325550186,222740.05653644196,0.11792978806422559,Effective,Fuel subsidies
2056,catches_fleet,unaffected_oa,atlantic,199250.67739211972,222797.99183845357,0.11817934450477878,Effective,Fuel subsidies
2057,catches_fleet,unaffected_oa,atlantic,199259.3781285955,222852.6162525941,0.11840465600957709,Effective,Fuel subsidies
2058,catches_fleet,unaffected_oa,atlantic,199269.27405440388,222904.31574471857,0.1186085602131612,Effective,Fuel subsidies
2059,catches_fleet,unaffected_oa,atlantic,199280.22315569335,222953.43080462335,0.11879356252243167,Effective,Fuel subsidies
2060,catches_fleet,unaffected_oa,atlantic,199292.09991896374,223000.2617558895,0.11896187478864442,Effective,Fuel subsidies
2061,catches_fleet,unaffected_oa,atlantic,199304.79339953305,223045.07345746964,0.1191154495233139,Effective,Fuel subsidies
2062,catches_fleet,unaffected_oa,atlantic,199318.20552085125,223088.09946446028,0.11925601016472323,Effective,Fuel subsidies
2063,catches_fleet,unaffected_oa,atlantic,199332.2495757268,223129.54570813608,0.11938507784395733,Effective,Fuel subsidies
2064,catches_fleet,unaffected_oa,atlantic,199346.84890446678,223169.59374896713,0.11950399504893582,Effective,Fuel subsidies
2065,catches_fleet,unaffected_oa,atlantic,199361.93572829512,223208.4036507067,0.11961394654048334,Effective,Fuel subsidies
2066,catches_fleet,unaffected_oa,atlantic,199377.45011927746,223246.11651856577,0.11971597783505052,Effective,Fuel subsidies
2067,catches_fleet,unaffected_oa,atlantic,199393.33909041295,223282.85673989338,0.11981101153357969,Effective,Fuel subsidies
2068,catches_fleet,unaffected_oa,atlantic,199409.5557916302,223318.73396161615,0.11989986174468716,Effective,Fuel subsidies
2069,catches_fleet,unaffected_oa,atlantic,199426.05879919877,223353.84483491787,0.11998324682238182,Effective,Fuel subsidies
2070,catches_fleet,unaffected_oa,atlantic,199442.8114875982,223388.27455423973,0.12006180061360855,Effective,Fuel subsidies
2071,catches_fleet,unaffected_oa,atlantic,199459.78147420954,223422.09821462186,0.12013608238867286,Effective,Fuel subsidies
