Year,Variable,Fleet,Region,BAU,Reform,Diff,run_id,run_name
2065,revenue_fleet,unaffected_oa,indian,49482884.29136423,66753901.01570602,0.3490301135771896,Effective,All subsidies
2066,revenue_fleet,unaffected_oa,indian,49482919.703444146,66753901.0164245,0.34902914816843855,Effective,All subsidies
2067,revenue_fleet,unaffected_oa,indian,49482955.07465537,66753901.01650647,0.34902818386238804,Effective,All subsidies
2068,revenue_fleet,unaffected_oa,indian,49482990.405741684,66753901.01631531,0.3490272206460995,Effective,All subsidies
2069,revenue_fleet,unaffected_oa,indian,49483025.697404705,66753901.016071506,0.34902625850489627,Effective,All subsidies
2070,revenue_fleet,unaffected_oa,indian,49483060.95014375,66753901.01587659,0.3490252974272133,Effective,All subsidies
2071,revenue_fleet,unaffected_oa,indian,49483096.1642455,66753901.015756465,0.3490243374057534,Effective,All subsidies
2072,revenue_fleet,unaffected_oa,indian,49483131.3398395,66753901.01569994,0.34902337843675463,Effective,All subsidies
2073,revenue_fleet,unaffected_oa,indian,49483166.47696549,66753901.01568448,0.3490224205186738,Effective,All subsidies
2074,revenue_fleet,unaffected_oa,indian,49483201.57562676,66753901.01568957,0.34902146365100173,Effective,All subsidies
2075,revenue_fleet,unaffected_oa,indian,49483236.63582279,66753901.015701264,0.3490205078334668,Effective,All subsidies
2076,revenue_fleet,unaffected_oa,indian,49483271.65756393,66753901.015712194,0.34901955306563287,Effective,All subsidies
2077,revenue_fleet,unaffected_oa,indian,49483306.6408744,66753901.015719734,0.3490185993467827,Effective,All subsidies
2078,revenue_fleet,unaffected_oa,indian,49483341.585789725,66753901.01572375,0.3490176466759404,Effective,All subsidies
2079,revenue_fleet,unaffected_oa,indian,49483376.49235246,66753901.01572526,0.34901669505196187,Effective,All subsidies
2080,revenue_fleet,unaffected_oa,indian,49483411.360608354,66753901.01572539,0.3490157444736185,Effective,All subsidies
2081,revenue_fleet,unaffected_oa,indian,49483446.19060385,66753901.01572494,0.3490147949396557,Effective,All subsidies
2082,revenue_fleet,unaffected_oa,indian,49483480.982384875,66753901.01572435,0.34901384644882605,Effective,All subsidies
2083,revenue_fleet,unaffected_oa,indian,49483515.73599643,66753901.01572387,0.34901289899990307,Effective,All subsidies
2084,revenue_fleet,unaffected_oa,indian,49483550.45148267,66753901.0157236,0.34901195259168116,Effective,All subsidies
2085,revenue_fleet,unaffected_oa,indian,49483585.128887154,66753901.015723474,0.3490110072229667,Effective,All subsidies
2086,revenue_fleet,unaffected_oa,indian,49483619.768253095,66753901.01572345,0.3490100628925765,Effective,All subsidies
2087,revenue_fleet,unaffected_oa,indian,49483654.369623594,66753901.01572349,0.3490091195993305,Effective,All subsidies
2088,revenue_fleet,unaffected_oa,indian,49483688.93304162,66753901.015723504,0.34900817734205125,Effective,All subsidies
2089,revenue_fleet,unaffected_oa,indian,49483723.458550274,66753901.015723504,0.34900723611955925,Effective,All subsidies
2090,revenue_fleet,unaffected_oa,indian,49483757.94619258,66753901.01572354,0.3490062959306788,Effective,All subsidies
2091,revenue_fleet,unaffected_oa,indian,49483792.396011546,66753901.01572357,0.3490053567742317,Effective,All subsidies
2092,revenue_fleet,unaffected_oa,indian,49483826.808050215,66753901.01572357,0.3490044186490402,Effective,All subsidies
2093,revenue_fleet,unaffected_oa,indian,49483861.18235149,66753901.01572361,0.3490034815539315,Effective,All subsidies
2094,revenue_fleet,unaffected_oa,indian,49483895.518958315,66753901.0157236,0.34900254548772913,Effective,All subsidies
2095,revenue_fleet,unaffected_oa,indian,49483929.817913555,66753901.015723586,0.34900161044926087,Effective,All subsidies
2096,revenue_fleet,unaffected_oa,indian,49483964.07925996,66753901.01572362,0.3490006764373582,Effective,All subsidies
2097,revenue_fleet,unaffected_oa,indian,49483998.30304029,66753901.01572361,0.3489997434508492,Effective,All subsidies
2098,revenue_fleet,unaffected_oa,indian,49484032.489297196,66753901.01572359,0.3489988114885678,Effective,All subsidies
2099,revenue_fleet,unaffected_oa,indian,49484066.63807335,66753901.01572361,0.3489978805493472,Effective,All subsidies
2100,revenue_fleet,unaffected_oa,indian,49484100.74941135,66753901.01572359,0.34899695063202046,Effective,All subsidies
2019,revenue_total,Total,indian,14101655055.151457,14101655055.151457,0,Effective,All subsidies
2020,revenue_total,Total,indian,13962064420.673004,13800623145.114649,-0.011562851358808834,Effective,All subsidies
2021,revenue_total,Total,indian,13820718446.214655,13687304689.003222,-0.009653170906464273,Effective,All subsidies
2022,revenue_total,Total,indian,13718906613.515879,13638704559.614492,-0.005846096643180815,Effective,All subsidies
2023,revenue_total,Total,indian,13665785578.618162,13641394556.494286,-0.0017848240032420375,Effective,All subsidies
2024,revenue_total,Total,indian,13649165138.400904,13661348847.849632,8.926340420961431e-4,Effective,All subsidies
2025,revenue_total,Total,indian,13652760800.562445,13682850307.670082,0.0022039137392927755,Effective,All subsidies
2026,revenue_total,Total,indian,13663802757.187817,13698825336.606937,0.0025631648847314653,Effective,All subsidies
2027,revenue_total,Total,indian,13674862573.335236,13708169631.683622,0.002435641175168558,Effective,All subsidies
2028,revenue_total,Total,indian,13682845343.73969,13712278104.337488,0.0021510701800969896,Effective,All subsidies
2029,revenue_total,Total,indian,13687316277.61735,13713172073.49407,0.00188903327374717,Effective,All subsidies
2030,revenue_total,Total,indian,13689069788.22882,13712551444.743578,0.001715358083348289,Effective,All subsidies
2031,revenue_total,Total,indian,13689195677.639801,13711513698.9367,0.0016303383940485625,Effective,All subsidies
2032,revenue_total,Total,indian,13688605371.407948,13710608516.088482,0.0016074058739755472,Effective,All subsidies
2033,revenue_total,Total,indian,13687881291.505898,13710013803.278433,0.0016169421184467603,Effective,All subsidies
2034,revenue_total,Total,indian,13687304813.702919,13709710713.648447,0.001636984070311386,Effective,All subsidies
2035,revenue_total,Total,indian,13686952198.014675,13709608578.259705,0.0016553269067686091,Effective,All subsidies
2036,revenue_total,Total,indian,13686792403.40753,13709614454.003036,0.001667450628521609,Effective,All subsidies
2037,revenue_total,Total,indian,13686758225.166048,13709661045.944128,0.001673356130158581,Effective,All subsidies
2038,revenue_total,Total,indian,13686786232.318867,13709710329.246414,0.001674907208926545,Effective,All subsidies
2039,revenue_total,Total,indian,13686832407.953724,13709746613.313799,0.001674178851401661,Effective,All subsidies
2040,revenue_total,Total,indian,13686873229.86311,13709767447.76214,0.0016727135200666765,Effective,All subsidies
2041,revenue_total,Total,indian,13686900360.809244,13709776277.165192,0.0016713730467016379,Effective,All subsidies
2042,revenue_total,Total,indian,13686914159.606997,13709777877.200338,0.001670480089720847,Effective,All subsidies
2043,revenue_total,Total,indian,13686918522.702185,13709776183.907366,0.001670037062562156,Effective,All subsidies
2044,revenue_total,Total,indian,13686917731.838066,13709773681.223984,0.0016699120893194888,Effective,All subsidies
2045,revenue_total,Total,indian,13686915026.802402,13709771574.770214,0.0016699561532348777,Effective,All subsidies
2046,revenue_total,Total,indian,13686912301.021412,13709770224.643803,0.0016700569945702752,Effective,All subsidies
2047,revenue_total,Total,indian,13686910352.52215,13709769556.426153,0.001670150772909152,Effective,All subsidies
2048,revenue_total,Total,indian,13686909296.75451,13709769346.409498,0.0016702126944326278,Effective,All subsidies
2049,revenue_total,Total,indian,13686908931.131721,13709769376.10982,0.0016702416223505674,Effective,All subsidies
2050,revenue_total,Total,indian,13686908976.928755,13709769491.411955,0.0016702466949794687,Effective,All subsidies
2051,revenue_total,Total,indian,13686909201.88956,13709769607.419704,0.0016702387071427143,Effective,All subsidies
2052,revenue_total,Total,indian,13686909458.467966,13709769690.61567,0.001670226008075165,Effective,All subsidies
2053,revenue_total,Total,indian,13686909676.023182,13709769737.205372,0.0016702134903568734,Effective,All subsidies
2054,revenue_total,Total,indian,13686909835.942959,13709769756.140884,0.0016702031701775024,Effective,All subsidies
2055,revenue_total,Total,indian,13686909946.614317,13709769758.823063,0.001670195266711805,Effective,All subsidies
2056,revenue_total,Total,indian,13686910025.364038,13709769754.361889,0.0016701891775051983,Effective,All subsidies
2057,revenue_total,Total,indian,13686910088.390337,13709769748.369902,0.0016701841271650451,Effective,All subsidies
2058,revenue_total,Total,indian,13686910146.86734,13709769743.486269,0.001670179490742183,Effective,All subsidies
2059,revenue_total,Total,indian,13686910206.727028,13709769740.430546,0.0016701748866798732,Effective,All subsidies
2060,revenue_total,Total,indian,13686910270.04111,13709769738.963743,0.001670170145899953,Effective,All subsidies
2061,revenue_total,Total,indian,13686910336.683996,13709769738.538855,0.0016701652376278132,Effective,All subsidies
2062,revenue_total,Total,indian,13686910405.646046,13709769738.644037,0.0016701601983572392,Effective,All subsidies
2063,revenue_total,Total,indian,13686910475.831482,13709769738.927235,0.001670155082559931,Effective,All subsidies
2064,revenue_total,Total,indian,13686910546.416443,13709769739.199518,0.0016701499367262548,Effective,All subsidies
2065,revenue_total,Total,indian,13686910616.922373,13709769739.389853,0.0016701447906890612,Effective,All subsidies
2066,revenue_total,Total,indian,13686910687.149693,13709769739.49374,0.0016701396587258624,Effective,All subsidies
2067,revenue_total,Total,indian,13686910757.07167,13709769739.534071,0.001670134544465397,Effective,All subsidies
2068,revenue_total,Total,indian,13686910826.741426,13709769739.537956,0.0016701294460009285,Effective,All subsidies
2069,revenue_total,Total,indian,13686910896.230581,13709769739.52643,0.001670124359627726,Effective,All subsidies
2070,revenue_total,Total,indian,13686910965.598396,13709769739.512144,0.0016701192819331234,Effective,All subsidies
2071,revenue_total,Total,indian,13686911034.882341,13709769739.50085,0.0016701142105952028,Effective,All subsidies
2072,revenue_total,Total,indian,13686911104.10026,13709769739.493952,0.001670109144410541,Effective,All subsidies
2073,revenue_total,Total,indian,13686911173.256784,13709769739.490744,0.001670104082988655,Effective,All subsidies
2074,revenue_total,Total,indian,13686911242.349756,13709769739.489904,0.0016700990263909855,Effective,All subsidies
2075,revenue_total,Total,indian,13686911311.374796,13709769739.490229,0.0016700939748499548,Effective,All subsidies
2076,revenue_total,Total,indian,13686911380.32786,13709769739.49092,0.001670088928603239,Effective,All subsidies
2077,revenue_total,Total,indian,13686911449.206194,13709769739.491558,0.001670083887821885,Effective,All subsidies
2078,revenue_total,Total,indian,13686911518.008392,13709769739.49199,0.001670078852597342,Effective,All subsidies
2079,revenue_total,Total,indian,13686911586.734026,13709769739.492222,0.0016700738229617142,Effective,All subsidies
2080,revenue_total,Total,indian,13686911655.383223,13709769739.492306,0.001670068798909272,Effective,All subsidies
2081,revenue_total,Total,indian,13686911723.956327,13709769739.492311,0.001670063780419906,Effective,All subsidies
2082,revenue_total,Total,indian,13686911792.45371,13709769739.492281,0.0016700587674696018,Effective,All subsidies
2083,revenue_total,Total,indian,13686911860.875668,13709769739.492247,0.0016700537600390921,Effective,All subsidies
2084,revenue_total,Total,indian,13686911929.222404,13709769739.492224,0.0016700487581144158,Effective,All subsidies
2085,revenue_total,Total,indian,13686911997.494055,13709769739.492203,0.001670043761685105,Effective,All subsidies
2086,revenue_total,Total,indian,13686912065.690714,13709769739.4922,0.001670038770745434,Effective,All subsidies
2087,revenue_total,Total,indian,13686912133.812452,13709769739.492199,0.0016700337852888446,Effective,All subsidies
2088,revenue_total,Total,indian,13686912201.859335,13709769739.492199,0.00167002880531073,Effective,All subsidies
2089,revenue_total,Total,indian,13686912269.831438,13709769739.492199,0.001670023830805367,Effective,All subsidies
2090,revenue_total,Total,indian,13686912337.728832,13709769739.492203,0.0016700188617678694,Effective,All subsidies
2091,revenue_total,Total,indian,13686912405.5516,13709769739.492205,0.0016700138981918169,Effective,All subsidies
2092,revenue_total,Total,indian,13686912473.299826,13709769739.492205,0.0016700089400709275,Effective,All subsidies
2093,revenue_total,Total,indian,13686912540.973593,13709769739.492205,0.0016700039873993383,Effective,All subsidies
2094,revenue_total,Total,indian,13686912608.572992,13709769739.4922,0.00166999904017007,Effective,All subsidies
2095,revenue_total,Total,indian,13686912676.09811,13709769739.492203,0.001669994098377538,Effective,All subsidies
2096,revenue_total,Total,indian,13686912743.549026,13709769739.492205,0.0016699891620154614,Effective,All subsidies
2097,revenue_total,Total,indian,13686912810.925827,13709769739.492203,0.0016699842310772795,Effective,All subsidies
2098,revenue_total,Total,indian,13686912878.228596,13709769739.492203,0.0016699793055572685,Effective,All subsidies
2099,revenue_total,Total,indian,13686912945.457424,13709769739.492205,0.0016699743854487281,Effective,All subsidies
2100,revenue_total,Total,indian,13686913012.612389,13709769739.492203,0.0016699694707456563,Effective,All subsidies
2019,costs_fleet,affected_managed,indian,291823747.29529124,291823747.29529124,0,Effective,All subsidies
2020,costs_fleet,affected_managed,indian,291809318.28011787,291744264.3157985,-2.2293312873888688e-4,Effective,All subsidies
2021,costs_fleet,affected_managed,indian,291795541.7248813,291766124.32009387,-1.0081512765248948e-4,Effective,All subsidies
2022,costs_fleet,affected_managed,indian,291777556.6711978,291766215.4659801,-3.8869354267846595e-5,Effective,All subsidies
2023,costs_fleet,affected_managed,indian,291760072.13508886,291774983.64483887,5.110880882667301e-5,Effective,All subsidies
2024,costs_fleet,affected_managed,indian,291744080.25519294,291785114.1578405,1.4065033508704582e-4,Effective,All subsidies
2025,costs_fleet,affected_managed,indian,291729660.7150818,291796682.4630657,2.2973923124440122e-4,Effective,All subsidies
2026,costs_fleet,affected_managed,indian,291716333.7781538,291808611.11764103,3.1632558346023315e-4,Effective,All subsidies
2027,costs_fleet,affected_managed,indian,291703586.66351295,291820520.547113,4.0086542965596855e-4,Effective,All subsidies
2028,costs_fleet,affected_managed,indian,291691046.43444896,291823747.29529124,4.549363529130782e-4,Effective,All subsidies
2029,costs_fleet,affected_managed,indian,291678504.83813447,291823747.29529124,4.979539278610159e-4,Effective,All subsidies
