pooled_commodity,ISSCAAP_group,ISSCAAP_division,group_for_pairing,Year,exvessel_price_USD/t
Lobsters,"Lobsters, spiny-rock lobsters",CRUSTACEANS,"Lobsters, spiny-rock lobsters",2004,10679.58736
Lobsters,"Lobsters, spiny-rock lobsters",CRUSTACEANS,"Lobsters, spiny-rock lobsters",2005,9716.033272
Lobsters,"Lobsters, spiny-rock lobsters",CRUSTACEANS,"Lobsters, spiny-rock lobsters",2006,9788.195919
Lobsters,"Lobsters, spiny-rock lobsters",CRUSTACEANS,"Lobsters, spiny-rock lobsters",2007,9663.422333
Lobsters,"Lobsters, spiny-rock lobsters",CRUSTACEANS,"Lobsters, spiny-rock lobsters",2008,9728.954861
Lobsters,"Lobsters, spiny-rock lobsters",CRUSTACEANS,"Lobsters, spiny-rock lobsters",2009,9612.249413
Lobsters,"Lobsters, spiny-rock lobsters",CRUSTACEANS,"Lobsters, spiny-rock lobsters",2010,9775.170551
Lobsters,"Lobsters, spiny-rock lobsters",CRUSTACEANS,"Lobsters, spiny-rock lobsters",2011,9400.449427
Lobsters,"Lobsters, spiny-rock lobsters",CRUSTACEANS,"Lobsters, spiny-rock lobsters",2012,10073.28492
Lumpfish,Miscellaneous demersal fishes,MARINE FISHES,Miscellaneous demersal fishes,1976,1007.041708
Lumpfish,Miscellaneous demersal fishes,MARINE FISHES,Miscellaneous demersal fishes,1977,1144.289328
Lumpfish,Miscellaneous demersal fishes,MARINE FISHES,Miscellaneous demersal fishes,1978,1249.233709
Lumpfish,Miscellaneous demersal fishes,MARINE FISHES,Miscellaneous demersal fishes,1979,1344.514511
Lumpfish,Miscellaneous demersal fishes,MARINE FISHES,Miscellaneous demersal fishes,1980,1459.931825
Lumpfish,Miscellaneous demersal fishes,MARINE FISHES,Miscellaneous demersal fishes,1981,1503.856344
Lumpfish,Miscellaneous demersal fishes,MARINE FISHES,Miscellaneous demersal fishes,1982,1238.864615
Lumpfish,Miscellaneous demersal fishes,MARINE FISHES,Miscellaneous demersal fishes,1983,1827.002593
Lumpfish,Miscellaneous demersal fishes,MARINE FISHES,Miscellaneous demersal fishes,1984,1426.924882
Lumpfish,Miscellaneous demersal fishes,MARINE FISHES,Miscellaneous demersal fishes,1985,1622.091963
Lumpfish,Miscellaneous demersal fishes,MARINE FISHES,Miscellaneous demersal fishes,1986,2511.895427
Lumpfish,Miscellaneous demersal fishes,MARINE FISHES,Miscellaneous demersal fishes,1987,3827.830624
Lumpfish,Miscellaneous demersal fishes,MARINE FISHES,Miscellaneous demersal fishes,1988,4006.686948
Lumpfish,Miscellaneous demersal fishes,MARINE FISHES,Miscellaneous demersal fishes,1989,3504.285709
Lumpfish,Miscellaneous demersal fishes,MARINE FISHES,Miscellaneous demersal fishes,1990,3398.788763
Lumpfish,Miscellaneous demersal fishes,MARINE FISHES,Miscellaneous demersal fishes,1991,3940.598372
Lumpfish,Miscellaneous demersal fishes,MARINE FISHES,Miscellaneous demersal fishes,1992,4432.880461
Lumpfish,Miscellaneous demersal fishes,MARINE FISHES,Miscellaneous demersal fishes,1993,4931.044206
Lumpfish,Miscellaneous demersal fishes,MARINE FISHES,Miscellaneous demersal fishes,1994,4662.374826
Lumpfish,Miscellaneous demersal fishes,MARINE FISHES,Miscellaneous demersal fishes,1995,5156.14499
Lumpfish,Miscellaneous demersal fishes,MARINE FISHES,Miscellaneous demersal fishes,1996,6070.541226
Lumpfish,Miscellaneous demersal fishes,MARINE FISHES,Miscellaneous demersal fishes,1997,4799.300485
Lumpfish,Miscellaneous demersal fishes,MARINE FISHES,Miscellaneous demersal fishes,1998,4547.882634
Lumpfish,Miscellaneous demersal fishes,MARINE FISHES,Miscellaneous demersal fishes,1999,3562.308883
Lumpfish,Miscellaneous demersal fishes,MARINE FISHES,Miscellaneous demersal fishes,2000,3737.613023
Lumpfish,Miscellaneous demersal fishes,MARINE FISHES,Miscellaneous demersal fishes,2001,3909.656065
Lumpfish,Miscellaneous demersal fishes,MARINE FISHES,Miscellaneous demersal fishes,2002,4241.847047
Lumpfish,Miscellaneous demersal fishes,MARINE FISHES,Miscellaneous demersal fishes,2003,5010.06021
Lumpfish,Miscellaneous demersal fishes,MARINE FISHES,Miscellaneous demersal fishes,2004,5561.921349
Lumpfish,Miscellaneous demersal fishes,MARINE FISHES,Miscellaneous demersal fishes,2005,4405.343372
Lumpfish,Miscellaneous demersal fishes,MARINE FISHES,Miscellaneous demersal fishes,2006,4108.995131
Lumpfish,Miscellaneous demersal fishes,MARINE FISHES,Miscellaneous demersal fishes,2007,4200.889687
Lumpfish,Miscellaneous demersal fishes,MARINE FISHES,Miscellaneous demersal fishes,2008,5203.642434
Lumpfish,Miscellaneous demersal fishes,MARINE FISHES,Miscellaneous demersal fishes,2009,6321.833769
Lumpfish,Miscellaneous demersal fishes,MARINE FISHES,Miscellaneous demersal fishes,2010,8140.815522
Lumpfish,Miscellaneous demersal fishes,MARINE FISHES,Miscellaneous demersal fishes,2011,7929.010534
Lumpfish,Miscellaneous demersal fishes,MARINE FISHES,Miscellaneous demersal fishes,2012,6661.310395
Mackerels,Miscellaneous pelagic fishes,MARINE FISHES,Miscellaneous pelagic fishes,1976,408.6838887
Mackerels,Miscellaneous pelagic fishes,MARINE FISHES,Miscellaneous pelagic fishes,1977,533.2391115
Mackerels,Miscellaneous pelagic fishes,MARINE FISHES,Miscellaneous pelagic fishes,1978,530.1539549
Mackerels,Miscellaneous pelagic fishes,MARINE FISHES,Miscellaneous pelagic fishes,1979,489.6415762
Mackerels,Miscellaneous pelagic fishes,MARINE FISHES,Miscellaneous pelagic fishes,1980,580.3272208
Mackerels,Miscellaneous pelagic fishes,MARINE FISHES,Miscellaneous pelagic fishes,1981,598.0557439
Mackerels,Miscellaneous pelagic fishes,MARINE FISHES,Miscellaneous pelagic fishes,1982,539.2839418
Mackerels,Miscellaneous pelagic fishes,MARINE FISHES,Miscellaneous pelagic fishes,1983,535.6189547
Mackerels,Miscellaneous pelagic fishes,MARINE FISHES,Miscellaneous pelagic fishes,1984,539.5655893
Mackerels,Miscellaneous pelagic fishes,MARINE FISHES,Miscellaneous pelagic fishes,1985,509.9695916
Mackerels,Miscellaneous pelagic fishes,MARINE FISHES,Miscellaneous pelagic fishes,1986,612.008616
Mackerels,Miscellaneous pelagic fishes,MARINE FISHES,Miscellaneous pelagic fishes,1987,658.6610517
Mackerels,Miscellaneous pelagic fishes,MARINE FISHES,Miscellaneous pelagic fishes,1988,645.0839287
Mackerels,Miscellaneous pelagic fishes,MARINE FISHES,Miscellaneous pelagic fishes,1989,644.0167045
Mackerels,Miscellaneous pelagic fishes,MARINE FISHES,Miscellaneous pelagic fishes,1990,658.2423183
Mackerels,Miscellaneous pelagic fishes,MARINE FISHES,Miscellaneous pelagic fishes,1991,624.2246448
Mackerels,Miscellaneous pelagic fishes,MARINE FISHES,Miscellaneous pelagic fishes,1992,553.7057488
Mackerels,Miscellaneous pelagic fishes,MARINE FISHES,Miscellaneous pelagic fishes,1993,474.8050644
Mackerels,Miscellaneous pelagic fishes,MARINE FISHES,Miscellaneous pelagic fishes,1994,652.4546343
Mackerels,Miscellaneous pelagic fishes,MARINE FISHES,Miscellaneous pelagic fishes,1995,673.9200213
Mackerels,Miscellaneous pelagic fishes,MARINE FISHES,Miscellaneous pelagic fishes,1996,667.6071392
Mackerels,Miscellaneous pelagic fishes,MARINE FISHES,Miscellaneous pelagic fishes,1997,647.0123129
Mackerels,Miscellaneous pelagic fishes,MARINE FISHES,Miscellaneous pelagic fishes,1998,645.2997316
Mackerels,Miscellaneous pelagic fishes,MARINE FISHES,Miscellaneous pelagic fishes,1999,636.0579236
Mackerels,Miscellaneous pelagic fishes,MARINE FISHES,Miscellaneous pelagic fishes,2000,634.8317439
Mackerels,Miscellaneous pelagic fishes,MARINE FISHES,Miscellaneous pelagic fishes,2001,629.4931118
Mackerels,Miscellaneous pelagic fishes,MARINE FISHES,Miscellaneous pelagic fishes,2002,602.3552978
Mackerels,Miscellaneous pelagic fishes,MARINE FISHES,Miscellaneous pelagic fishes,2003,585.8452287
Mackerels,Miscellaneous pelagic fishes,MARINE FISHES,Miscellaneous pelagic fishes,2004,628.7084325
Mackerels,Miscellaneous pelagic fishes,MARINE FISHES,Miscellaneous pelagic fishes,2005,622.1471825
Mackerels,Miscellaneous pelagic fishes,MARINE FISHES,Miscellaneous pelagic fishes,2006,565.1161368
Mackerels,Miscellaneous pelagic fishes,MARINE FISHES,Miscellaneous pelagic fishes,2007,580.3826315
Mackerels,Miscellaneous pelagic fishes,MARINE FISHES,Miscellaneous pelagic fishes,2008,548.2009927
Mackerels,Miscellaneous pelagic fishes,MARINE FISHES,Miscellaneous pelagic fishes,2009,538.4625596
Mackerels,Miscellaneous pelagic fishes,MARINE FISHES,Miscellaneous pelagic fishes,2010,562.5473859
Mackerels,Miscellaneous pelagic fishes,MARINE FISHES,Miscellaneous pelagic fishes,2011,532.7596102
Mackerels,Miscellaneous pelagic fishes,MARINE FISHES,Miscellaneous pelagic fishes,2012,618.6561331
Marlins,"Tunas, bonitos, billfishes",MARINE FISHES,"Tunas, bonitos, billfishes",1976,335.0051866
Marlins,"Tunas, bonitos, billfishes",MARINE FISHES,"Tunas, bonitos, billfishes",1977,584.2664756
Marlins,"Tunas, bonitos, billfishes",MARINE FISHES,"Tunas, bonitos, billfishes",1978,591.8034974
Marlins,"Tunas, bonitos, billfishes",MARINE FISHES,"Tunas, bonitos, billfishes",1979,1281.39115
Marlins,"Tunas, bonitos, billfishes",MARINE FISHES,"Tunas, bonitos, billfishes",1980,1193.09254
Marlins,"Tunas, bonitos, billfishes",MARINE FISHES,"Tunas, bonitos, billfishes",1981,1181.4861
Marlins,"Tunas, bonitos, billfishes",MARINE FISHES,"Tunas, bonitos, billfishes",1982,822.1768737
Marlins,"Tunas, bonitos, billfishes",MARINE FISHES,"Tunas, bonitos, billfishes",1983,1435.939994
Marlins,"Tunas, bonitos, billfishes",MARINE FISHES,"Tunas, bonitos, billfishes",1984,1270.699572
Marlins,"Tunas, bonitos, billfishes",MARINE FISHES,"Tunas, bonitos, billfishes",1985,1356.931927
Marlins,"Tunas, bonitos, billfishes",MARINE FISHES,"Tunas, bonitos, billfishes",1986,1601.31368
Marlins,"Tunas, bonitos, billfishes",MARINE FISHES,"Tunas, bonitos, billfishes",1987,1852.130778
Marlins,"Tunas, bonitos, billfishes",MARINE FISHES,"Tunas, bonitos, billfishes",1988,1356.042306
Marlins,"Tunas, bonitos, billfishes",MARINE FISHES,"Tunas, bonitos, billfishes",1989,1534.933211
Marlins,"Tunas, bonitos, billfishes",MARINE FISHES,"Tunas, bonitos, billfishes",1990,1254.611527
Marlins,"Tunas, bonitos, billfishes",MARINE FISHES,"Tunas, bonitos, billfishes",1991,1082.295433
Marlins,"Tunas, bonitos, billfishes",MARINE FISHES,"Tunas, bonitos, billfishes",1992,1571.13046
Marlins,"Tunas, bonitos, billfishes",MARINE FISHES,"Tunas, bonitos, billfishes",1993,2164.779906
Marlins,"Tunas, bonitos, billfishes",MARINE FISHES,"Tunas, bonitos, billfishes",1994,2050.870453
Marlins,"Tunas, bonitos, billfishes",MARINE FISHES,"Tunas, bonitos, billfishes",1995,2275.123728
Marlins,"Tunas, bonitos, billfishes",MARINE FISHES,"Tunas, bonitos, billfishes",1996,1482.721731
Marlins,"Tunas, bonitos, billfishes",MARINE FISHES,"Tunas, bonitos, billfishes",1997,1584.310712
Marlins,"Tunas, bonitos, billfishes",MARINE FISHES,"Tunas, bonitos, billfishes",1998,1359.377413
Marlins,"Tunas, bonitos, billfishes",MARINE FISHES,"Tunas, bonitos, billfishes",1999,874.1534316
Marlins,"Tunas, bonitos, billfishes",MARINE FISHES,"Tunas, bonitos, billfishes",2000,1255.775288
Marlins,"Tunas, bonitos, billfishes",MARINE FISHES,"Tunas, bonitos, billfishes",2001,915.707315
Marlins,"Tunas, bonitos, billfishes",MARINE FISHES,"Tunas, bonitos, billfishes",2002,869.2420372
Marlins,"Tunas, bonitos, billfishes",MARINE FISHES,"Tunas, bonitos, billfishes",2003,1052.059165
Marlins,"Tunas, bonitos, billfishes",MARINE FISHES,"Tunas, bonitos, billfishes",2004,819.5868596
Marlins,"Tunas, bonitos, billfishes",MARINE FISHES,"Tunas, bonitos, billfishes",2005,1825.525927
Marlins,"Tunas, bonitos, billfishes",MARINE FISHES,"Tunas, bonitos, billfishes",2006,805.69176
Marlins,"Tunas, bonitos, billfishes",MARINE FISHES,"Tunas, bonitos, billfishes",2007,1096.991475
Marlins,"Tunas, bonitos, billfishes",MARINE FISHES,"Tunas, bonitos, billfishes",2008,1236.494758
Marlins,"Tunas, bonitos, billfishes",MARINE FISHES,"Tunas, bonitos, billfishes",2009,1276.624788
Marlins,"Tunas, bonitos, billfishes",MARINE FISHES,"Tunas, bonitos, billfishes",2010,1718.361375
Marlins,"Tunas, bonitos, billfishes",MARINE FISHES,"Tunas, bonitos, billfishes",2011,2158.911951
Marlins,"Tunas, bonitos, billfishes",MARINE FISHES,"Tunas, bonitos, billfishes",2012,1671.611693
Megrim,"Flounders, halibuts, soles",MARINE FISHES,"Flounders, halibuts, soles",1976,NA
Megrim,"Flounders, halibuts, soles",MARINE FISHES,"Flounders, halibuts, soles",1977,NA
Megrim,"Flounders, halibuts, soles",MARINE FISHES,"Flounders, halibuts, soles",1978,NA
Megrim,"Flounders, halibuts, soles",MARINE FISHES,"Flounders, halibuts, soles",1979,NA
Megrim,"Flounders, halibuts, soles",MARINE FISHES,"Flounders, halibuts, soles",1980,NA
Megrim,"Flounders, halibuts, soles",MARINE FISHES,"Flounders, halibuts, soles",1981,NA
Megrim,"Flounders, halibuts, soles",MARINE FISHES,"Flounders, halibuts, soles",1982,NA
Megrim,"Flounders, halibuts, soles",MARINE FISHES,"Flounders, halibuts, soles",1983,NA
Megrim,"Flounders, halibuts, soles",MARINE FISHES,"Flounders, halibuts, soles",1984,617.1841869
Megrim,"Flounders, halibuts, soles",MARINE FISHES,"Flounders, halibuts, soles",1985,796.9001261
Megrim,"Flounders, halibuts, soles",MARINE FISHES,"Flounders, halibuts, soles",1986,1442.935395
Megrim,"Flounders, halibuts, soles",MARINE FISHES,"Flounders, halibuts, soles",1987,1611.604986
Megrim,"Flounders, halibuts, soles",MARINE FISHES,"Flounders, halibuts, soles",1988,2094.503674
Megrim,"Flounders, halibuts, soles",MARINE FISHES,"Flounders, halibuts, soles",1989,2163.508868
Megrim,"Flounders, halibuts, soles",MARINE FISHES,"Flounders, halibuts, soles",1990,3196.125385
Megrim,"Flounders, halibuts, soles",MARINE FISHES,"Flounders, halibuts, soles",1991,3544.034465
Megrim,"Flounders, halibuts, soles",MARINE FISHES,"Flounders, halibuts, soles",1992,3943.059849
Megrim,"Flounders, halibuts, soles",MARINE FISHES,"Flounders, halibuts, soles",1993,2938.887288
Megrim,"Flounders, halibuts, soles",MARINE FISHES,"Flounders, halibuts, soles",1994,4323.863257
Megrim,"Flounders, halibuts, soles",MARINE FISHES,"Flounders, halibuts, soles",1995,3684.78306
Megrim,"Flounders, halibuts, soles",MARINE FISHES,"Flounders, halibuts, soles",1996,3414.366365
Megrim,"Flounders, halibuts, soles",MARINE FISHES,"Flounders, halibuts, soles",1997,3333.21236
Megrim,"Flounders, halibuts, soles",MARINE FISHES,"Flounders, halibuts, soles",1998,3429.280779
Megrim,"Flounders, halibuts, soles",MARINE FISHES,"Flounders, halibuts, soles",1999,2363.722743
Megrim,"Flounders, halibuts, soles",MARINE FISHES,"Flounders, halibuts, soles",2000,3055.129809
Megrim,"Flounders, halibuts, soles",MARINE FISHES,"Flounders, halibuts, soles",2001,2887.623068
Megrim,"Flounders, halibuts, soles",MARINE FISHES,"Flounders, halibuts, soles",2002,3184.362805
Megrim,"Flounders, halibuts, soles",MARINE FISHES,"Flounders, halibuts, soles",2003,3329.447923
Megrim,"Flounders, halibuts, soles",MARINE FISHES,"Flounders, halibuts, soles",2004,3926.118194
Megrim,"Flounders, halibuts, soles",MARINE FISHES,"Flounders, halibuts, soles",2005,4228.317726
Megrim,"Flounders, halibuts, soles",MARINE FISHES,"Flounders, halibuts, soles",2006,4308.123472
Megrim,"Flounders, halibuts, soles",MARINE FISHES,"Flounders, halibuts, soles",2007,4449.808015
Megrim,"Flounders, halibuts, soles",MARINE FISHES,"Flounders, halibuts, soles",2008,4550.623691
Megrim,"Flounders, halibuts, soles",MARINE FISHES,"Flounders, halibuts, soles",2009,3672.448959
Megrim,"Flounders, halibuts, soles",MARINE FISHES,"Flounders, halibuts, soles",2010,3511.332677
Megrim,"Flounders, halibuts, soles",MARINE FISHES,"Flounders, halibuts, soles",2011,3994.528779
Megrim,"Flounders, halibuts, soles",MARINE FISHES,"Flounders, halibuts, soles",2012,3400.776111
Milkfish,Miscellaneous diadromous fishes,DIADROMOUS FISHES,Miscellaneous diadromous fishes,1976,NA
Milkfish,Miscellaneous diadromous fishes,DIADROMOUS FISHES,Miscellaneous diadromous fishes,1977,238.1724741
Milkfish,Miscellaneous diadromous fishes,DIADROMOUS FISHES,Miscellaneous diadromous fishes,1978,201.9385405
Milkfish,Miscellaneous diadromous fishes,DIADROMOUS FISHES,Miscellaneous diadromous fishes,1979,323.4775693
Milkfish,Miscellaneous diadromous fishes,DIADROMOUS FISHES,Miscellaneous diadromous fishes,1980,306.0233805
Milkfish,Miscellaneous diadromous fishes,DIADROMOUS FISHES,Miscellaneous diadromous fishes,1981,318.6509041
Milkfish,Miscellaneous diadromous fishes,DIADROMOUS FISHES,Miscellaneous diadromous fishes,1982,306.5232372
Milkfish,Miscellaneous diadromous fishes,DIADROMOUS FISHES,Miscellaneous diadromous fishes,1983,183.2696142
Milkfish,Miscellaneous diadromous fishes,DIADROMOUS FISHES,Miscellaneous diadromous fishes,1984,233.7955503
Milkfish,Miscellaneous diadromous fishes,DIADROMOUS FISHES,Miscellaneous diadromous fishes,1985,255.2358737
Milkfish,Miscellaneous diadromous fishes,DIADROMOUS FISHES,Miscellaneous diadromous fishes,1986,296.8201017
Milkfish,Miscellaneous diadromous fishes,DIADROMOUS FISHES,Miscellaneous diadromous fishes,1987,274.2236649
Milkfish,Miscellaneous diadromous fishes,DIADROMOUS FISHES,Miscellaneous diadromous fishes,1988,280.3468331
Milkfish,Miscellaneous diadromous fishes,DIADROMOUS FISHES,Miscellaneous diadromous fishes,1989,373.8959805
Milkfish,Miscellaneous diadromous fishes,DIADROMOUS FISHES,Miscellaneous diadromous fishes,1990,363.175325
Milkfish,Miscellaneous diadromous fishes,DIADROMOUS FISHES,Miscellaneous diadromous fishes,1991,312.8758463
Milkfish,Miscellaneous diadromous fishes,DIADROMOUS FISHES,Miscellaneous diadromous fishes,1992,358.9529128
Milkfish,Miscellaneous diadromous fishes,DIADROMOUS FISHES,Miscellaneous diadromous fishes,1993,351.9992446
Milkfish,Miscellaneous diadromous fishes,DIADROMOUS FISHES,Miscellaneous diadromous fishes,1994,227.6847951
Milkfish,Miscellaneous diadromous fishes,DIADROMOUS FISHES,Miscellaneous diadromous fishes,1995,256.2247272
Milkfish,Miscellaneous diadromous fishes,DIADROMOUS FISHES,Miscellaneous diadromous fishes,1996,238.4727851
Milkfish,Miscellaneous diadromous fishes,DIADROMOUS FISHES,Miscellaneous diadromous fishes,1997,236.8128492
Milkfish,Miscellaneous diadromous fishes,DIADROMOUS FISHES,Miscellaneous diadromous fishes,1998,170.8123235
Milkfish,Miscellaneous diadromous fishes,DIADROMOUS FISHES,Miscellaneous diadromous fishes,1999,204.2522082
Milkfish,Miscellaneous diadromous fishes,DIADROMOUS FISHES,Miscellaneous diadromous fishes,2000,217.6251171
Milkfish,Miscellaneous diadromous fishes,DIADROMOUS FISHES,Miscellaneous diadromous fishes,2001,202.7086882
Milkfish,Miscellaneous diadromous fishes,DIADROMOUS FISHES,Miscellaneous diadromous fishes,2002,161.5126766
Milkfish,Miscellaneous diadromous fishes,DIADROMOUS FISHES,Miscellaneous diadromous fishes,2003,170.7644756
Milkfish,Miscellaneous diadromous fishes,DIADROMOUS FISHES,Miscellaneous diadromous fishes,2004,243.7730944
Milkfish,Miscellaneous diadromous fishes,DIADROMOUS FISHES,Miscellaneous diadromous fishes,2005,218.2727643
Milkfish,Miscellaneous diadromous fishes,DIADROMOUS FISHES,Miscellaneous diadromous fishes,2006,176.2230918
Milkfish,Miscellaneous diadromous fishes,DIADROMOUS FISHES,Miscellaneous diadromous fishes,2007,204.5470407
Milkfish,Miscellaneous diadromous fishes,DIADROMOUS FISHES,Miscellaneous diadromous fishes,2008,238.6701331
Milkfish,Miscellaneous diadromous fishes,DIADROMOUS FISHES,Miscellaneous diadromous fishes,2009,211.3204981
Milkfish,Miscellaneous diadromous fishes,DIADROMOUS FISHES,Miscellaneous diadromous fishes,2010,196.3886239
Milkfish,Miscellaneous diadromous fishes,DIADROMOUS FISHES,Miscellaneous diadromous fishes,2011,253.8606848
Milkfish,Miscellaneous diadromous fishes,DIADROMOUS FISHES,Miscellaneous diadromous fishes,2012,250.7788348
Misc. aquatic invertebrates,Horseshoe crabs and other arachnoids,MISCELLANEOUS AQUATIC ANIMALS,Miscellaneous aquatic invertebrates,1976,NA
