Year,Variable,Fleet,Region,BAU,Reform,Diff,run_id,run_name,run_group
2045,effort_fleet,unaffected_managed,pacific,116119814.94416335,116119814.94416335,0,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2046,effort_fleet,unaffected_managed,pacific,116119814.94416335,116119814.94416335,0,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2047,effort_fleet,unaffected_managed,pacific,116119814.94416335,116119814.94416335,0,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2048,effort_fleet,unaffected_managed,pacific,116119814.94416335,116119814.94416335,0,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2049,effort_fleet,unaffected_managed,pacific,116119814.94416335,116119814.94416335,0,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2050,effort_fleet,unaffected_managed,pacific,116119814.94416335,116119814.94416335,0,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2051,effort_fleet,unaffected_managed,pacific,116119814.94416335,116119814.94416335,0,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2052,effort_fleet,unaffected_managed,pacific,116119814.94416335,116119814.94416335,0,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2053,effort_fleet,unaffected_managed,pacific,116119814.94416335,116119814.94416335,0,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2054,effort_fleet,unaffected_managed,pacific,116119814.94416335,116119814.94416335,0,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2055,effort_fleet,unaffected_managed,pacific,116119814.94416335,116119814.94416335,0,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2056,effort_fleet,unaffected_managed,pacific,116119814.94416335,116119814.94416335,0,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2057,effort_fleet,unaffected_managed,pacific,116119814.94416335,116119814.94416335,0,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2058,effort_fleet,unaffected_managed,pacific,116119814.94416335,116119814.94416335,0,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2059,effort_fleet,unaffected_managed,pacific,116119814.94416335,116119814.94416335,0,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2060,effort_fleet,unaffected_managed,pacific,116119814.94416335,116119814.94416335,0,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2061,effort_fleet,unaffected_managed,pacific,116119814.94416335,116119814.94416335,0,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2062,effort_fleet,unaffected_managed,pacific,116119814.94416335,116119814.94416335,0,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2063,effort_fleet,unaffected_managed,pacific,116119814.94416335,116119814.94416335,0,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2064,effort_fleet,unaffected_managed,pacific,116119814.94416335,116119814.94416335,0,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2065,effort_fleet,unaffected_managed,pacific,116119814.94416335,116119814.94416335,0,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2066,effort_fleet,unaffected_managed,pacific,116119814.94416335,116119814.94416335,0,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2067,effort_fleet,unaffected_managed,pacific,116119814.94416335,116119814.94416335,0,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2068,effort_fleet,unaffected_managed,pacific,116119814.94416335,116119814.94416335,0,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2069,effort_fleet,unaffected_managed,pacific,116119814.94416335,116119814.94416335,0,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2070,effort_fleet,unaffected_managed,pacific,116119814.94416335,116119814.94416335,0,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2071,effort_fleet,unaffected_managed,pacific,116119814.94416335,116119814.94416335,0,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2072,effort_fleet,unaffected_managed,pacific,116119814.94416335,116119814.94416335,0,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2073,effort_fleet,unaffected_managed,pacific,116119814.94416335,116119814.94416335,0,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2074,effort_fleet,unaffected_managed,pacific,116119814.94416335,116119814.94416335,0,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2075,effort_fleet,unaffected_managed,pacific,116119814.94416335,116119814.94416335,0,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2076,effort_fleet,unaffected_managed,pacific,116119814.94416335,116119814.94416335,0,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2077,effort_fleet,unaffected_managed,pacific,116119814.94416335,116119814.94416335,0,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2078,effort_fleet,unaffected_managed,pacific,116119814.94416335,116119814.94416335,0,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2079,effort_fleet,unaffected_managed,pacific,116119814.94416335,116119814.94416335,0,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2080,effort_fleet,unaffected_managed,pacific,116119814.94416335,116119814.94416335,0,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2019,effort_fleet,unaffected_oa,pacific,34363855.74049822,34363855.74049822,0,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2020,effort_fleet,unaffected_oa,pacific,34419931.26623015,34419931.26623015,0,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2021,effort_fleet,unaffected_oa,pacific,34496854.93805992,34755360.37435861,0.007493594322231536,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2022,effort_fleet,unaffected_oa,pacific,34575467.830223024,35221446.05637668,0.018683137689578733,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2023,effort_fleet,unaffected_oa,pacific,34646354.34625918,35729796.25314145,0.03127145488538976,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2024,effort_fleet,unaffected_oa,pacific,34705815.34572401,36228418.33231524,0.04387169618185681,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2025,effort_fleet,unaffected_oa,pacific,34753315.4585097,36688556.066460125,0.05568506435769608,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2026,effort_fleet,unaffected_oa,pacific,34789903.916850485,37096489.312452376,0.06630042443102858,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2027,effort_fleet,unaffected_oa,pacific,34817277.17188203,37448024.912338994,0.07555868678270791,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2028,effort_fleet,unaffected_oa,pacific,34837255.663748115,37744695.920682,0.08345778683018895,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2029,effort_fleet,unaffected_oa,pacific,34851518.84078507,37991164.606513634,0.09008633971080725,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2030,effort_fleet,unaffected_oa,pacific,34861493.98767146,38194120.2470247,0.09559619735550647,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2031,effort_fleet,unaffected_oa,pacific,34868331.138980284,38359877.07272101,0.10013516046477575,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2032,effort_fleet,unaffected_oa,pacific,34872921.85786072,38494383.71913095,0.10384738841302198,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2033,effort_fleet,unaffected_oa,pacific,34875936.77241463,38603035.11367465,0.10686733278539462,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2034,effort_fleet,unaffected_oa,pacific,34877867.821519464,38690532.92407216,0.10931474143038934,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2035,effort_fleet,unaffected_oa,pacific,34879068.02536964,38760863.69521204,0.11129298715834199,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2036,effort_fleet,unaffected_oa,pacific,34879785.66311965,38817342.24988053,0.11288935731403525,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2037,effort_fleet,unaffected_oa,pacific,34880192.01288221,38862686.37091256,0.11417638860931456,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2038,effort_fleet,unaffected_oa,pacific,34880402.97514837,38899101.94581254,0.11521366234006565,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2039,effort_fleet,unaffected_oa,pacific,34880495.41290662,38928366.698857956,0.11604970738040406,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2040,effort_fleet,unaffected_oa,pacific,34880519.189007536,38951906.42975411,0.11672381419223986,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2041,effort_fleet,unaffected_oa,pacific,34880505.84081112,38970861.24599924,0.11726766302804864,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2042,effort_fleet,unaffected_oa,pacific,34880474.70817346,38986141.34337345,0.11770673047170184,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2043,effort_fleet,unaffected_oa,pacific,34880437.18162647,38998472.98767405,0.11806147338705913,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2044,effort_fleet,unaffected_oa,pacific,34880399.593266994,39008435.852217466,0.1183483075620301,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2045,effort_fleet,unaffected_oa,pacific,34880365.14693127,39016493.01774712,0.11858040629427706,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2046,effort_fleet,unaffected_oa,pacific,34880335.18096081,39023014.90352423,0.11876834614894036,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2047,effort_fleet,unaffected_oa,pacific,34880309.97573385,39028298.2687596,0.11892062587492773,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2048,effort_fleet,unaffected_oa,pacific,34880289.25642406,39032581.259951696,0.11904408168756477,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2049,effort_fleet,unaffected_oa,pacific,34880272.49571636,39036055.314049274,0.11914421880859105,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2050,effort_fleet,unaffected_oa,pacific,34880259.088066824,39038874.5756459,0.11922547585094677,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2051,effort_fleet,unaffected_oa,pacific,34880248.44354891,39041163.35520856,0.11929143562133114,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2052,effort_fleet,unaffected_oa,pacific,34880240.03290918,39043022.045959294,0.11934499330057853,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2053,effort_fleet,unaffected_oa,pacific,34880233.404210575,39044531.82807704,0.11938849077092963,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2054,effort_fleet,unaffected_oa,pacific,34880228.18387845,39045758.417795636,0.11942382406324054,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2055,effort_fleet,unaffected_oa,pacific,34880224.06997365,39046755.0628411,0.11945252944788788,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2056,effort_fleet,unaffected_oa,pacific,34880220.82229089,39047564.941692546,0.11947585253641609,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2057,effort_fleet,unaffected_oa,pacific,34880218.25184424,39048223.08990559,0.11949480384461099,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2058,effort_fleet,unaffected_oa,pacific,34880216.21105123,39048757.950132824,0.1195102035451505,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2059,effort_fleet,unaffected_oa,pacific,34880214.585187316,39049192.621824585,0.11952271756973999,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2060,effort_fleet,unaffected_oa,pacific,34880213.285265006,39049545.87055077,0.1195328867741493,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2061,effort_fleet,unaffected_oa,pacific,34880212.242274284,39049832.94439672,0.1195411505285773,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2062,effort_fleet,unaffected_oa,pacific,34880211.4026211,39050066.235136,0.11954786581945882,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2063,effort_fleet,unaffected_oa,pacific,34880210.72456936,39050255.81424252,0.11955332273081175,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2064,effort_fleet,unaffected_oa,pacific,34880210.17549528,39050409.86779237,0.11955775700075383,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
2065,effort_fleet,unaffected_oa,pacific,34880209.729784206,39050535.04955516,0.11956136021194605,RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities,Chair's text - Consolidated text (RD/TN/RL/126 | TN/RL/GEN/199 | Relevant Authorities),Other
