"COUNTRY","Country","VARIABLE","Variable","MEASURE","Measure","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CHL","Chile","IFINP_FIX","Transfers based on fixed capital formation","NAT","National currency","2016","2016","CLP","Chilean Peso","0","Units",,,1936800000,,
"CHL","Chile","IFINP_FIX","Transfers based on fixed capital formation","NAT","National currency","2017","2017","CLP","Chilean Peso","0","Units",,,3464483968,,
"CHL","Chile","IFINP_FIX_M","Support to modernisation","NAT","National currency","2010","2010","CLP","Chilean Peso","0","Units",,,226800000,,
"CHL","Chile","IFINP_FIX_M","Support to modernisation","NAT","National currency","2011","2011","CLP","Chilean Peso","0","Units",,,166000000,,
"CHL","Chile","IFINP_FIX_M","Support to modernisation","NAT","National currency","2012","2012","CLP","Chilean Peso","0","Units",,,1695100000,,
"CHL","Chile","IFINP_FIX_M","Support to modernisation","NAT","National currency","2013","2013","CLP","Chilean Peso","0","Units",,,4255100000,,
"CHL","Chile","IFINP_FIX_M","Support to modernisation","NAT","National currency","2014","2014","CLP","Chilean Peso","0","Units",,,1396200000,,
"CHL","Chile","IFINP_FIX_M","Support to modernisation","NAT","National currency","2015","2015","CLP","Chilean Peso","0","Units",,,1896900000,,
"CHL","Chile","IFINP_FIX_M","Support to modernisation","NAT","National currency","2016","2016","CLP","Chilean Peso","0","Units",,,1936800000,,
"CHL","Chile","IFINP_FIX_M","Support to modernisation","NAT","National currency","2017","2017","CLP","Chilean Peso","0","Units",,,3464483968,,
"CHL","Chile","GSSE","GENERAL SERVICE SUPPORT ESTIMATE","NAT","National currency","2010","2010","CLP","Chilean Peso","0","Units",,,4585300000,,
"CHL","Chile","GSSE","GENERAL SERVICE SUPPORT ESTIMATE","NAT","National currency","2011","2011","CLP","Chilean Peso","0","Units",,,4570900000,,
"CHL","Chile","GSSE","GENERAL SERVICE SUPPORT ESTIMATE","NAT","National currency","2012","2012","CLP","Chilean Peso","0","Units",,,6033900000,,
"CHL","Chile","GSSE","GENERAL SERVICE SUPPORT ESTIMATE","NAT","National currency","2013","2013","CLP","Chilean Peso","0","Units",,,6602300000,,
"CHL","Chile","GSSE","GENERAL SERVICE SUPPORT ESTIMATE","NAT","National currency","2014","2014","CLP","Chilean Peso","0","Units",,,5264400000,,
"CHL","Chile","GSSE","GENERAL SERVICE SUPPORT ESTIMATE","NAT","National currency","2015","2015","CLP","Chilean Peso","0","Units",,,8628800000,,
"CHL","Chile","GSSE","GENERAL SERVICE SUPPORT ESTIMATE","NAT","National currency","2016","2016","CLP","Chilean Peso","0","Units",,,11065600000,,
"CHL","Chile","GSSE","GENERAL SERVICE SUPPORT ESTIMATE","NAT","National currency","2017","2017","CLP","Chilean Peso","0","Units",,,7829045936,,
"CHL","Chile","GSINF","Provision of infrastructure","NAT","National currency","2010","2010","CLP","Chilean Peso","0","Units",,,1078400000,,
"CHL","Chile","GSINF","Provision of infrastructure","NAT","National currency","2011","2011","CLP","Chilean Peso","0","Units",,,479300000,,
"CHL","Chile","GSINF","Provision of infrastructure","NAT","National currency","2012","2012","CLP","Chilean Peso","0","Units",,,2595300000,,
"CHL","Chile","GSINF","Provision of infrastructure","NAT","National currency","2013","2013","CLP","Chilean Peso","0","Units",,,772900000,,
"CHL","Chile","GSINF","Provision of infrastructure","NAT","National currency","2014","2014","CLP","Chilean Peso","0","Units",,,694300000,,
"CHL","Chile","GSINF","Provision of infrastructure","NAT","National currency","2015","2015","CLP","Chilean Peso","0","Units",,,3411500000,,
"CHL","Chile","GSINF","Provision of infrastructure","NAT","National currency","2016","2016","CLP","Chilean Peso","0","Units",,,5375400000,,
"CHL","Chile","GSINF","Provision of infrastructure","NAT","National currency","2017","2017","CLP","Chilean Peso","0","Units",,,4774762933,,
"CHL","Chile","GSINF_ACC","Subsidized access to infrastructure","NAT","National currency","2010","2010","CLP","Chilean Peso","0","Units",,,1078400000,,
"CHL","Chile","GSINF_ACC","Subsidized access to infrastructure","NAT","National currency","2011","2011","CLP","Chilean Peso","0","Units",,,479300000,,
"CHL","Chile","GSINF_ACC","Subsidized access to infrastructure","NAT","National currency","2012","2012","CLP","Chilean Peso","0","Units",,,2595300000,,
"CHL","Chile","GSINF_ACC","Subsidized access to infrastructure","NAT","National currency","2013","2013","CLP","Chilean Peso","0","Units",,,772900000,,
"CHL","Chile","GSINF_ACC","Subsidized access to infrastructure","NAT","National currency","2014","2014","CLP","Chilean Peso","0","Units",,,694300000,,
"CHL","Chile","GSINF_ACC","Subsidized access to infrastructure","NAT","National currency","2015","2015","CLP","Chilean Peso","0","Units",,,3411500000,,
"CHL","Chile","GSINF_ACC","Subsidized access to infrastructure","NAT","National currency","2016","2016","CLP","Chilean Peso","0","Units",,,5375400000,,
"CHL","Chile","GSINF_ACC","Subsidized access to infrastructure","NAT","National currency","2017","2017","CLP","Chilean Peso","0","Units",,,4774762933,,
"CHL","Chile","GSMKG","Marketing and promotion","NAT","National currency","2010","2010","CLP","Chilean Peso","0","Units",,,2904100000,,
"CHL","Chile","GSMKG","Marketing and promotion","NAT","National currency","2011","2011","CLP","Chilean Peso","0","Units",,,2965600000,,
"CHL","Chile","GSMKG","Marketing and promotion","NAT","National currency","2012","2012","CLP","Chilean Peso","0","Units",,,1963500000,,
"CHL","Chile","GSMKG","Marketing and promotion","NAT","National currency","2013","2013","CLP","Chilean Peso","0","Units",,,4644900000,,
"CHL","Chile","GSMKG","Marketing and promotion","NAT","National currency","2014","2014","CLP","Chilean Peso","0","Units",,,3123300000,,
"CHL","Chile","GSMKG","Marketing and promotion","NAT","National currency","2015","2015","CLP","Chilean Peso","0","Units",,,1749900000,,
"CHL","Chile","GSMKG","Marketing and promotion","NAT","National currency","2016","2016","CLP","Chilean Peso","0","Units",,,3723700000,,
"CHL","Chile","GSMKG","Marketing and promotion","NAT","National currency","2017","2017","CLP","Chilean Peso","0","Units",,,1051407314,,
"CHL","Chile","GSEDU","Education and training","NAT","National currency","2010","2010","CLP","Chilean Peso","0","Units",,,403900000,,
"CHL","Chile","GSEDU","Education and training","NAT","National currency","2011","2011","CLP","Chilean Peso","0","Units",,,574700000,,
"CHL","Chile","GSEDU","Education and training","NAT","National currency","2012","2012","CLP","Chilean Peso","0","Units",,,730100000,,
"CHL","Chile","GSEDU","Education and training","NAT","National currency","2013","2013","CLP","Chilean Peso","0","Units",,,612100000,,
"CHL","Chile","GSEDU","Education and training","NAT","National currency","2014","2014","CLP","Chilean Peso","0","Units",,,869300000,,
"CHL","Chile","GSEDU","Education and training","NAT","National currency","2015","2015","CLP","Chilean Peso","0","Units",,,3355700000,,
"CHL","Chile","GSEDU","Education and training","NAT","National currency","2016","2016","CLP","Chilean Peso","0","Units",,,1634000000,,
"CHL","Chile","GSEDU","Education and training","NAT","National currency","2017","2017","CLP","Chilean Peso","0","Units",,,1378657189,,
"CHL","Chile","GSMNG","Management of resources","NAT","National currency","2010","2010","CLP","Chilean Peso","0","Units",,,198900000,,
"CHL","Chile","GSMNG","Management of resources","NAT","National currency","2011","2011","CLP","Chilean Peso","0","Units",,,551300000,,
"CHL","Chile","GSMNG","Management of resources","NAT","National currency","2012","2012","CLP","Chilean Peso","0","Units",,,745000000,,
"CHL","Chile","GSMNG","Management of resources","NAT","National currency","2013","2013","CLP","Chilean Peso","0","Units",,,572400000,,
"CHL","Chile","GSMNG","Management of resources","NAT","National currency","2014","2014","CLP","Chilean Peso","0","Units",,,577500000,,
"CHL","Chile","GSMNG","Management of resources","NAT","National currency","2015","2015","CLP","Chilean Peso","0","Units",,,111700000,,
"CHL","Chile","GSMNG","Management of resources","NAT","National currency","2016","2016","CLP","Chilean Peso","0","Units",,,332500000,,
"CHL","Chile","GSMNG","Management of resources","NAT","National currency","2017","2017","CLP","Chilean Peso","0","Units",,,624218500,,
"CHL","Chile","GSMNG_STK","Stock enhancement programs","NAT","National currency","2010","2010","CLP","Chilean Peso","0","Units",,,198900000,,
"CHL","Chile","GSMNG_STK","Stock enhancement programs","NAT","National currency","2011","2011","CLP","Chilean Peso","0","Units",,,551300000,,
"CHL","Chile","GSMNG_STK","Stock enhancement programs","NAT","National currency","2012","2012","CLP","Chilean Peso","0","Units",,,745000000,,
"CHL","Chile","GSMNG_STK","Stock enhancement programs","NAT","National currency","2013","2013","CLP","Chilean Peso","0","Units",,,572400000,,
"CHL","Chile","GSMNG_STK","Stock enhancement programs","NAT","National currency","2014","2014","CLP","Chilean Peso","0","Units",,,577500000,,
"CHL","Chile","GSMNG_STK","Stock enhancement programs","NAT","National currency","2015","2015","CLP","Chilean Peso","0","Units",,,111700000,,
"CHL","Chile","GSMNG_STK","Stock enhancement programs","NAT","National currency","2016","2016","CLP","Chilean Peso","0","Units",,,332500000,,
"CHL","Chile","GSMNG_STK","Stock enhancement programs","NAT","National currency","2017","2017","CLP","Chilean Peso","0","Units",,,624218500,,
"CHL","Chile","FSE","FISHERIES SUPPORT ESTIMATE - TOTAL","USD","US dollar","2010","2010","USD","US Dollar","0","Units",,,9435830.614,,
"CHL","Chile","FSE","FISHERIES SUPPORT ESTIMATE - TOTAL","USD","US dollar","2011","2011","USD","US Dollar","0","Units",,,9798708.347,,
"CHL","Chile","FSE","FISHERIES SUPPORT ESTIMATE - TOTAL","USD","US dollar","2012","2012","USD","US Dollar","0","Units",,,15903824.808,,
"CHL","Chile","FSE","FISHERIES SUPPORT ESTIMATE - TOTAL","USD","US dollar","2013","2013","USD","US Dollar","0","Units",,,24714828.258,,
"CHL","Chile","FSE","FISHERIES SUPPORT ESTIMATE - TOTAL","USD","US dollar","2014","2014","USD","US Dollar","0","Units",,,16579218.81,,
"CHL","Chile","FSE","FISHERIES SUPPORT ESTIMATE - TOTAL","USD","US dollar","2015","2015","USD","US Dollar","0","Units",,,20154899.633,,
"CHL","Chile","FSE","FISHERIES SUPPORT ESTIMATE - TOTAL","USD","US dollar","2016","2016","USD","US Dollar","0","Units",,,20117790.458,,
"CHL","Chile","FSE","FISHERIES SUPPORT ESTIMATE - TOTAL","USD","US dollar","2017","2017","USD","US Dollar","0","Units",,,17410102.4,,
"CHL","Chile","FSE_BUD","FISHERIES SUPPORT ESTIMATE - Budgetary","USD","US dollar","2010","2010","USD","US Dollar","0","Units",,,9435830.614,,
"CHL","Chile","FSE_BUD","FISHERIES SUPPORT ESTIMATE - Budgetary","USD","US dollar","2011","2011","USD","US Dollar","0","Units",,,9798708.347,,
"CHL","Chile","FSE_BUD","FISHERIES SUPPORT ESTIMATE - Budgetary","USD","US dollar","2012","2012","USD","US Dollar","0","Units",,,15903824.808,,
"CHL","Chile","FSE_BUD","FISHERIES SUPPORT ESTIMATE - Budgetary","USD","US dollar","2013","2013","USD","US Dollar","0","Units",,,24714828.258,,
"CHL","Chile","FSE_BUD","FISHERIES SUPPORT ESTIMATE - Budgetary","USD","US dollar","2014","2014","USD","US Dollar","0","Units",,,16579218.81,,
"CHL","Chile","FSE_BUD","FISHERIES SUPPORT ESTIMATE - Budgetary","USD","US dollar","2015","2015","USD","US Dollar","0","Units",,,20154899.633,,
"CHL","Chile","FSE_BUD","FISHERIES SUPPORT ESTIMATE - Budgetary","USD","US dollar","2016","2016","USD","US Dollar","0","Units",,,20117790.458,,
"CHL","Chile","FSE_BUD","FISHERIES SUPPORT ESTIMATE - Budgetary","USD","US dollar","2017","2017","USD","US Dollar","0","Units",,,17410102.4,,
"CHL","Chile","TIFB","TRANSFERS TO INDIVIDUAL FISHERS - Budgetary","USD","US dollar","2010","2010","USD","US Dollar","0","Units",,,444721.927,,
"CHL","Chile","TIFB","TRANSFERS TO INDIVIDUAL FISHERS - Budgetary","USD","US dollar","2011","2011","USD","US Dollar","0","Units",,,343386.093,,
"CHL","Chile","TIFB","TRANSFERS TO INDIVIDUAL FISHERS - Budgetary","USD","US dollar","2012","2012","USD","US Dollar","0","Units",,,3487976.896,,
"CHL","Chile","TIFB","TRANSFERS TO INDIVIDUAL FISHERS - Budgetary","USD","US dollar","2013","2013","USD","US Dollar","0","Units",,,11384432.319,,
"CHL","Chile","TIFB","TRANSFERS TO INDIVIDUAL FISHERS - Budgetary","USD","US dollar","2014","2014","USD","US Dollar","0","Units",,,7353723.92,,
"CHL","Chile","TIFB","TRANSFERS TO INDIVIDUAL FISHERS - Budgetary","USD","US dollar","2015","2015","USD","US Dollar","0","Units",,,6967514.478,,
"CHL","Chile","TIFB","TRANSFERS TO INDIVIDUAL FISHERS - Budgetary","USD","US dollar","2016","2016","USD","US Dollar","0","Units",,,3761637.334,,
"CHL","Chile","TIFB","TRANSFERS TO INDIVIDUAL FISHERS - Budgetary","USD","US dollar","2017","2017","USD","US Dollar","0","Units",,,5340847.473,,
"CHL","Chile","IFINP","Transfers based on input use","USD","US dollar","2010","2010","USD","US Dollar","0","Units",,,444721.927,,
"CHL","Chile","IFINP","Transfers based on input use","USD","US dollar","2011","2011","USD","US Dollar","0","Units",,,343386.093,,
"CHL","Chile","IFINP","Transfers based on input use","USD","US dollar","2012","2012","USD","US Dollar","0","Units",,,3487976.896,,
"CHL","Chile","IFINP","Transfers based on input use","USD","US dollar","2013","2013","USD","US Dollar","0","Units",,,8591273.914,,
"CHL","Chile","IFINP","Transfers based on input use","USD","US dollar","2014","2014","USD","US Dollar","0","Units",,,2446743.402,,
"CHL","Chile","IFINP","Transfers based on input use","USD","US dollar","2015","2015","USD","US Dollar","0","Units",,,2899030.097,,
"CHL","Chile","IFINP","Transfers based on input use","USD","US dollar","2016","2016","USD","US Dollar","0","Units",,,2862799.791,,
"CHL","Chile","IFINP","Transfers based on input use","USD","US dollar","2017","2017","USD","US Dollar","0","Units",,,5340847.473,,
"CHL","Chile","IFINP_FIX","Transfers based on fixed capital formation","USD","US dollar","2010","2010","USD","US Dollar","0","Units",,,444721.927,,
"CHL","Chile","IFINP_FIX","Transfers based on fixed capital formation","USD","US dollar","2011","2011","USD","US Dollar","0","Units",,,343386.093,,
"CHL","Chile","IFINP_FIX","Transfers based on fixed capital formation","USD","US dollar","2012","2012","USD","US Dollar","0","Units",,,3487976.896,,
"CHL","Chile","IFINP_FIX","Transfers based on fixed capital formation","USD","US dollar","2013","2013","USD","US Dollar","0","Units",,,8591273.914,,
"CHL","Chile","IFINP_FIX","Transfers based on fixed capital formation","USD","US dollar","2014","2014","USD","US Dollar","0","Units",,,2446743.402,,
"CHL","Chile","IFINP_FIX","Transfers based on fixed capital formation","USD","US dollar","2015","2015","USD","US Dollar","0","Units",,,2899030.097,,
"CHL","Chile","IFINP_FIX","Transfers based on fixed capital formation","USD","US dollar","2016","2016","USD","US Dollar","0","Units",,,2862799.791,,
"CHL","Chile","IFINP_FIX","Transfers based on fixed capital formation","USD","US dollar","2017","2017","USD","US Dollar","0","Units",,,5340847.473,,
"CHL","Chile","IFINP_FIX_M","Support to modernisation","USD","US dollar","2010","2010","USD","US Dollar","0","Units",,,444721.927,,
"CHL","Chile","IFINP_FIX_M","Support to modernisation","USD","US dollar","2011","2011","USD","US Dollar","0","Units",,,343386.093,,
"CHL","Chile","IFINP_FIX_M","Support to modernisation","USD","US dollar","2012","2012","USD","US Dollar","0","Units",,,3487976.896,,
"CHL","Chile","IFINP_FIX_M","Support to modernisation","USD","US dollar","2013","2013","USD","US Dollar","0","Units",,,8591273.914,,
"CHL","Chile","IFINP_FIX_M","Support to modernisation","USD","US dollar","2014","2014","USD","US Dollar","0","Units",,,2446743.402,,
"CHL","Chile","IFINP_FIX_M","Support to modernisation","USD","US dollar","2015","2015","USD","US Dollar","0","Units",,,2899030.097,,
"CHL","Chile","IFINP_FIX_M","Support to modernisation","USD","US dollar","2016","2016","USD","US Dollar","0","Units",,,2862799.791,,
"CHL","Chile","IFINP_FIX_M","Support to modernisation","USD","US dollar","2017","2017","USD","US Dollar","0","Units",,,5340847.473,,
"CHL","Chile","GSSE","GENERAL SERVICE SUPPORT ESTIMATE","USD","US dollar","2010","2010","USD","US Dollar","0","Units",,,8991108.688,,
"CHL","Chile","GSSE","GENERAL SERVICE SUPPORT ESTIMATE","USD","US dollar","2011","2011","USD","US Dollar","0","Units",,,9455322.254,,
